5000 10000
32 1650 86.72
975 1651 88.66
656 1652 69.42
1101 1653 85.48
1586 1654 23.46
1255 1655 64.62
276 1656 78.36
1594 1657 46.21
1037 1658 7.82
1255 1659 5.92
1604 1660 97.07
230 1661 32.78
160 1662 4.61
106 1663 58.67
444 1664 26.08
1616 1665 23.97
563 1666 26.91
15 1667 85.76
446 1668 21.23
927 1669 61.36
1546 1670 40.97
1408 1671 45.55
967 1672 45.54
9 1673 81.41
540 1674 2.51
1673 1675 94.09
753 1676 37.18
1229 1677 22.46
476 1678 42.51
1202 1679 67.43
1256 1680 32.05
586 1681 79.39
61 1682 3.04
579 1683 53.30
576 1684 36.39
176 1685 65.96
1567 1686 39.65
196 1687 94.70
616 1688 2.26
295 1689 36.56
1276 1690 62.43
421 1691 2.36
1481 1692 56.51
1239 1693 39.40
998 1694 3.94
281 1695 65.61
445 1696 96.24
0 1697 91.96
833 1698 10.15
1541 1699 21.54
864 1700 58.92
22 1701 21.91
631 1702 96.99
1190 1703 81.75
1382 1704 91.71
1179 1705 2.03
322 1706 47.95
1637 1707 52.76
286 1708 26.20
731 1709 2.49
468 1710 97.00
201 1711 63.14
850 1712 12.11
1303 1713 91.51
348 1714 99.36
1315 1715 65.80
1039 1716 98.54
1406 1717 55.83
774 1718 3.31
644 1719 93.79
714 1720 54.89
163 1721 48.16
568 1722 97.20
1437 1723 6.31
1333 1724 91.09
1289 1725 51.54
1100 1726 73.91
1016 1727 81.32
1286 1728 68.78
594 1729 6.27
1041 1730 84.88
79 1731 26.40
511 1732 57.79
1543 1733 78.96
920 1734 18.82
105 1735 54.12
1025 1736 67.57
1710 1737 74.56
1403 1738 2.20
1352 1739 87.17
420 1740 86.67
1650 1741 80.38
1660 1742 52.39
1531 1743 45.59
1574 1744 34.53
1087 1745 88.30
734 1746 21.93
1657 1747 2.84
1524 1748 94.94
1737 1749 38.82
35 1750 53.55
646 1751 85.48
1656 1752 93.21
172 1753 84.90
1082 1754 39.90
934 1755 86.71
1477 1756 10.79
353 1757 86.14
1099 1758 28.78
1680 1759 82.34
318 1760 81.59
1417 1761 80.73
691 1762 84.35
422 1763 81.24
1702 1764 63.38
177 1765 92.05
540 1766 11.99
46 1767 37.06
316 1768 37.56
314 1769 98.62
474 1770 93.03
1272 1771 3.03
260 1772 52.41
1331 1773 64.99
925 1774 19.89
1610 1775 42.51
1631 1776 17.98
1198 1777 4.00
186 1778 5.82
432 1779 80.62
907 1780 4.30
1655 1781 84.14
242 1782 50.21
965 1783 19.50
214 1784 42.15
704 1785 63.23
990 1786 3.46
1273 1787 38.00
413 1788 53.42
1573 1789 35.07
520 1790 49.33
458 1791 72.79
1479 1792 98.83
1763 1793 67.64
130 1794 60.04
743 1795 71.85
872 1796 20.94
720 1797 77.63
1652 1798 76.18
1356 1799 56.92
1190 1800 14.25
1737 1801 52.51
1739 1802 84.40
297 1803 70.58
851 1804 91.50
453 1805 10.14
1423 1806 81.23
1369 1807 7.14
1166 1808 57.73
255 1809 83.71
790 1810 22.05
1047 1811 80.10
1715 1812 11.55
840 1813 12.14
825 1814 53.86
1094 1815 5.07
633 1816 87.21
1486 1817 82.82
676 1818 46.10
861 1819 9.44
1706 1820 58.05
1070 1821 77.42
769 1822 99.52
1570 1823 19.33
1013 1824 57.34
1089 1825 74.01
1236 1826 57.60
1428 1827 20.38
1615 1828 11.84
1644 1829 54.89
724 1830 98.58
1526 1831 31.80
345 1832 15.54
353 1833 57.40
364 1834 67.03
1425 1835 97.24
651 1836 83.42
979 1837 63.35
595 1838 58.22
1271 1839 40.18
1315 1840 83.73
224 1841 92.96
1447 1842 67.31
1367 1843 9.48
614 1844 43.86
561 1845 42.84
139 1846 22.33
1353 1847 28.23
844 1848 87.27
1021 1849 96.51
1617 1850 50.47
1095 1851 78.37
313 1852 68.41
1550 1853 16.83
1100 1854 23.40
276 1855 41.20
295 1856 69.21
1198 1857 47.46
989 1858 46.49
1402 1859 14.66
713 1860 19.31
1363 1861 31.79
1388 1862 30.15
1543 1863 76.51
288 1864 43.64
1428 1865 70.71
1026 1866 66.77
1231 1867 27.01
1142 1868 89.79
1641 1869 60.82
155 1870 97.87
1373 1871 19.33
4 1872 35.17
1785 1873 3.60
788 1874 21.72
1302 1875 70.01
293 1876 72.77
467 1877 79.67
126 1878 59.81
65 1879 19.33
1032 1880 29.21
419 1881 95.57
867 1882 38.11
59 1883 30.17
1630 1884 64.43
1055 1885 40.10
189 1886 91.00
540 1887 29.38
1602 1888 24.21
284 1889 6.84
1164 1890 48.24
162 1891 83.97
204 1892 76.65
1548 1893 22.93
1441 1894 19.83
1763 1895 38.92
377 1896 30.29
346 1897 43.03
65 1898 56.07
1481 1899 94.29
349 1900 62.18
870 1901 81.80
489 1902 91.82
397 1903 78.36
363 1904 42.16
261 1905 59.97
300 1906 60.05
148 1907 10.42
1115 1908 7.58
1720 1909 72.16
1277 1910 72.60
395 1911 73.45
1493 1912 44.57
1685 1913 69.28
549 1914 87.67
1894 1915 20.15
24 1916 96.97
1409 1917 3.05
49 1918 12.14
1386 1919 4.82
555 1920 64.61
335 1921 42.71
247 1922 7.72
1265 1923 60.37
1170 1924 83.47
485 1925 39.71
769 1926 42.62
638 1927 57.96
465 1928 28.64
1081 1929 85.84
57 1930 89.81
38 1931 65.17
1428 1932 6.95
1293 1933 75.56
1770 1934 47.63
575 1935 70.39
26 1936 43.16
393 1937 35.91
1551 1938 64.22
1593 1939 63.18
1634 1940 27.81
7 1941 3.76
1098 1942 15.06
1070 1943 55.62
481 1944 86.95
1223 1945 58.01
595 1946 46.45
1906 1947 63.53
1018 1948 89.39
1821 1949 69.49
1611 1950 18.46
1072 1951 48.25
462 1952 51.97
730 1953 10.50
179 1954 78.44
317 1955 62.89
210 1956 74.59
728 1957 74.68
472 1958 26.38
1135 1959 31.34
1560 1960 70.76
917 1961 89.09
738 1962 11.52
900 1963 68.61
1744 1964 90.72
1644 1965 36.92
1692 1966 76.97
588 1967 68.80
927 1968 67.33
226 1969 44.14
625 1970 50.99
1591 1971 51.02
348 1972 71.69
1386 1973 14.22
156 1974 55.00
713 1975 10.39
125 1976 32.90
1523 1977 41.98
1764 1978 51.11
674 1979 43.33
518 1980 47.69
1886 1981 50.01
693 1982 63.42
1527 1983 52.61
1057 1984 96.11
289 1985 75.52
330 1986 2.79
1529 1987 71.68
1185 1988 51.24
1251 1989 70.54
727 1990 29.46
1070 1991 31.01
209 1992 78.42
904 1993 4.79
534 1994 81.58
1501 1995 70.36
1236 1996 26.36
1367 1997 52.94
70 1998 38.17
703 1999 19.53
823 2000 1.31
1341 2001 80.38
618 2002 20.59
1607 2003 75.58
1815 2004 36.97
270 2005 76.07
895 2006 26.06
1738 2007 26.80
1661 2008 78.08
682 2009 33.01
706 2010 76.70
772 2011 87.94
1997 2012 22.74
359 2013 90.84
917 2014 45.43
262 2015 93.19
1268 2016 4.41
1749 2017 47.84
724 2018 25.64
1120 2019 93.82
1337 2020 68.54
581 2021 27.04
832 2022 75.98
546 2023 97.08
242 2024 82.42
1938 2025 13.72
805 2026 32.46
708 2027 61.18
484 2028 41.54
163 2029 14.11
1157 2030 61.38
1540 2031 31.72
1007 2032 79.87
1051 2033 87.79
1284 2034 1.98
84 2035 66.11
565 2036 51.51
373 2037 63.11
349 2038 44.98
719 2039 80.55
1243 2040 89.28
61 2041 85.53
1086 2042 93.94
848 2043 74.94
1941 2044 97.73
1572 2045 21.46
1354 2046 94.34
1186 2047 23.91
1849 2048 30.73
1107 2049 78.71
480 2050 92.31
775 2051 1.23
1245 2052 36.97
1317 2053 70.31
1678 2054 23.53
1647 2055 8.36
726 2056 44.13
1221 2057 33.56
419 2058 39.60
1847 2059 72.55
655 2060 95.55
1150 2061 95.44
2043 2062 45.18
1707 2063 64.10
1343 2064 30.04
1490 2065 6.63
1635 2066 86.64
1713 2067 65.17
1515 2068 69.20
1594 2069 4.56
190 2070 85.33
454 2071 4.55
72 2072 4.80
1935 2073 66.53
1668 2074 44.61
394 2075 79.72
614 2076 32.10
1897 2077 30.06
1779 2078 93.51
1093 2079 51.20
37 2080 35.98
1546 2081 44.90
250 2082 62.68
823 2083 45.23
663 2084 44.54
955 2085 23.61
1604 2086 59.70
1002 2087 58.33
462 2088 63.26
1405 2089 6.90
1693 2090 62.96
1796 2091 47.04
487 2092 60.78
1625 2093 70.34
910 2094 69.27
1412 2095 76.84
179 2096 77.36
802 2097 26.87
1188 2098 30.81
490 2099 70.92
450 2100 19.89
1868 2101 4.22
1302 2102 20.68
485 2103 42.09
53 2104 85.42
422 2105 89.81
128 2106 33.61
363 2107 42.43
131 2108 12.95
31 2109 47.68
797 2110 33.30
92 2111 85.47
1858 2112 45.26
2043 2113 49.71
1484 2114 82.45
2054 2115 49.42
459 2116 14.15
13 2117 79.92
760 2118 14.20
1946 2119 16.77
1618 2120 69.00
541 2121 47.01
1734 2122 42.44
2092 2123 95.00
285 2124 1.21
296 2125 35.61
1180 2126 66.21
124 2127 43.18
1178 2128 32.43
581 2129 85.54
997 2130 12.51
1718 2131 16.21
1572 2132 86.61
40 2133 58.50
926 2134 17.15
1224 2135 98.44
1854 2136 79.86
956 2137 86.76
1873 2138 33.89
395 2139 75.68
1743 2140 24.45
866 2141 66.61
1937 2142 31.37
1112 2143 1.13
985 2144 1.68
1284 2145 76.68
1272 2146 20.64
575 2147 37.86
1344 2148 87.03
1956 2149 7.08
1326 2150 69.64
1910 2151 88.33
305 2152 49.97
529 2153 70.79
949 2154 56.85
861 2155 16.97
1139 2156 56.76
1052 2157 69.96
48 2158 91.37
1217 2159 49.94
1268 2160 55.77
765 2161 5.25
1803 2162 18.52
1999 2163 81.67
329 2164 37.48
951 2165 8.72
1908 2166 92.27
1022 2167 55.61
866 2168 71.13
0 2169 25.11
1082 2170 71.87
2028 2171 8.29
1411 2172 23.65
640 2173 15.77
374 2174 47.34
1287 2175 7.08
1424 2176 90.34
1933 2177 77.52
1936 2178 52.45
2177 2179 13.40
312 2180 46.94
1258 2181 95.04
1616 2182 17.17
1324 2183 80.45
833 2184 76.06
2043 2185 15.28
1233 2186 45.63
880 2187 75.56
1414 2188 98.82
1788 2189 82.31
1265 2190 55.06
669 2191 48.28
1863 2192 98.72
1638 2193 53.25
911 2194 84.00
14 2195 40.09
142 2196 85.77
1457 2197 69.16
531 2198 84.79
59 2199 89.24
1168 2200 54.17
1278 2201 8.77
264 2202 26.10
745 2203 67.08
480 2204 73.68
895 2205 70.09
1067 2206 37.77
455 2207 73.13
1169 2208 43.17
1782 2209 86.65
1894 2210 91.03
2160 2211 57.12
1759 2212 60.87
101 2213 78.74
749 2214 74.88
441 2215 6.50
819 2216 71.51
1002 2217 27.85
847 2218 96.61
2169 2219 21.53
1360 2220 43.32
1238 2221 98.02
1068 2222 8.98
134 2223 16.58
681 2224 96.53
865 2225 77.33
1040 2226 28.96
615 2227 64.36
721 2228 59.72
1302 2229 34.49
549 2230 11.09
1238 2231 62.66
987 2232 53.27
1756 2233 78.20
1963 2234 83.44
1774 2235 20.17
546 2236 89.35
1498 2237 6.85
993 2238 88.34
2167 2239 48.49
1937 2240 24.65
1230 2241 72.42
1006 2242 59.27
1660 2243 41.45
677 2244 78.88
727 2245 52.59
674 2246 14.94
650 2247 70.57
586 2248 4.76
1409 2249 17.10
941 2250 47.51
1446 2251 13.95
88 2252 53.46
1334 2253 34.19
1098 2254 41.23
728 2255 26.67
1638 2256 7.51
1016 2257 17.49
274 2258 34.87
1384 2259 83.77
2103 2260 32.89
1499 2261 2.72
1399 2262 50.61
364 2263 14.04
2101 2264 21.07
31 2265 41.57
626 2266 65.41
460 2267 4.43
1500 2268 73.32
111 2269 59.67
530 2270 19.30
896 2271 78.43
990 2272 83.43
1128 2273 90.59
1275 2274 52.87
1562 2275 31.05
1762 2276 10.72
1489 2277 31.59
1287 2278 5.07
446 2279 14.71
459 2280 73.76
519 2281 91.71
80 2282 9.79
1233 2283 57.04
907 2284 32.76
678 2285 95.67
218 2286 2.05
116 2287 75.87
2112 2288 69.03
2172 2289 2.79
610 2290 40.81
1151 2291 6.66
1295 2292 64.62
1342 2293 10.87
799 2294 80.88
1932 2295 92.83
197 2296 78.84
969 2297 92.81
2029 2298 79.67
653 2299 69.76
939 2300 65.56
1541 2301 62.49
1198 2302 39.53
616 2303 51.10
2052 2304 4.81
755 2305 29.47
745 2306 84.73
9 2307 94.16
1612 2308 71.38
2249 2309 18.04
56 2310 28.60
1461 2311 6.90
1518 2312 94.41
1816 2313 94.08
2282 2314 48.56
1395 2315 85.51
2241 2316 29.27
1792 2317 79.75
1914 2318 85.36
986 2319 75.36
1850 2320 82.74
61 2321 33.79
1380 2322 38.97
266 2323 16.82
692 2324 31.98
2072 2325 61.61
32 2326 43.73
1097 2327 66.02
346 2328 66.23
63 2329 12.21
232 2330 23.94
1993 2331 27.92
1527 2332 44.72
1388 2333 20.00
325 2334 37.52
826 2335 19.25
491 2336 98.20
142 2337 86.73
1787 2338 78.99
74 2339 46.52
158 2340 36.41
696 2341 69.55
963 2342 74.65
1133 2343 17.27
1428 2344 94.67
763 2345 54.67
227 2346 25.21
1702 2347 69.81
820 2348 88.26
2332 2349 98.01
2059 2350 83.18
2240 2351 45.05
357 2352 68.30
2050 2353 18.55
119 2354 34.33
295 2355 57.26
2249 2356 71.21
1209 2357 48.89
85 2358 61.37
158 2359 85.73
2241 2360 92.65
1774 2361 73.65
1703 2362 21.99
551 2363 85.79
1430 2364 32.27
586 2365 35.03
1094 2366 1.07
1169 2367 95.84
989 2368 10.85
726 2369 15.66
2182 2370 77.46
457 2371 13.93
813 2372 97.73
1577 2373 93.52
1861 2374 26.98
193 2375 15.15
471 2376 19.65
1002 2377 36.49
1543 2378 31.25
977 2379 49.88
75 2380 6.08
498 2381 76.98
939 2382 62.99
922 2383 73.52
829 2384 86.20
21 2385 17.03
787 2386 60.10
593 2387 12.33
1967 2388 90.78
95 2389 16.93
1190 2390 84.10
201 2391 36.39
332 2392 18.87
118 2393 43.38
1552 2394 93.15
1907 2395 11.64
928 2396 76.18
309 2397 4.39
1573 2398 60.44
310 2399 12.01
980 2400 65.08
545 2401 10.30
11 2402 57.00
477 2403 82.00
2120 2404 26.48
2021 2405 64.55
631 2406 29.00
1936 2407 13.32
2273 2408 71.81
1180 2409 94.99
2234 2410 47.97
1959 2411 63.20
1660 2412 93.25
863 2413 62.32
2377 2414 43.49
1679 2415 99.33
1223 2416 1.37
1466 2417 32.74
2163 2418 30.26
168 2419 5.16
2251 2420 12.67
674 2421 65.31
525 2422 68.65
278 2423 86.54
2099 2424 33.34
11 2425 5.43
2178 2426 87.16
1712 2427 4.46
1720 2428 34.22
1061 2429 34.10
1812 2430 39.11
1146 2431 84.28
174 2432 42.06
1913 2433 95.85
1940 2434 30.77
1836 2435 27.05
986 2436 68.73
2107 2437 82.10
1545 2438 68.99
664 2439 76.83
348 2440 50.17
1638 2441 81.64
2183 2442 48.89
1650 2443 17.74
2314 2444 50.87
1671 2445 58.82
1949 2446 83.27
1146 2447 28.46
1189 2448 59.13
1989 2449 95.65
875 2450 24.33
657 2451 31.33
39 2452 14.06
2404 2453 29.43
254 2454 81.07
808 2455 83.38
2216 2456 86.52
1285 2457 67.57
821 2458 50.11
1685 2459 17.52
1326 2460 35.15
1491 2461 88.96
501 2462 18.44
647 2463 42.76
567 2464 40.73
83 2465 65.47
2235 2466 60.11
1322 2467 56.12
1697 2468 9.22
199 2469 55.23
1628 2470 89.81
658 2471 20.53
2125 2472 3.62
1617 2473 11.74
1971 2474 71.41
1596 2475 52.71
761 2476 3.60
1798 2477 23.99
164 2478 58.09
1 2479 96.61
1050 2480 4.16
992 2481 61.89
2395 2482 57.87
1293 2483 36.45
1511 2484 2.55
1550 2485 55.38
878 2486 29.28
1116 2487 67.69
1769 2488 62.02
2233 2489 83.63
326 2490 6.69
2373 2491 38.99
1603 2492 77.01
1901 2493 29.33
948 2494 27.74
1225 2495 32.93
196 2496 87.02
910 2497 93.18
226 2498 11.82
1464 2499 10.98
2454 2500 20.29
1261 2501 4.73
1068 2502 40.28
1101 2503 79.47
1817 2504 49.85
1375 2505 34.72
79 2506 98.44
1952 2507 63.82
757 2508 34.70
2113 2509 10.55
1318 2510 18.09
1558 2511 91.34
2419 2512 36.29
1555 2513 49.00
354 2514 14.14
1214 2515 59.48
726 2516 24.35
51 2517 81.01
962 2518 34.63
1207 2519 64.92
1306 2520 23.57
2038 2521 39.01
2431 2522 71.36
1831 2523 96.45
1771 2524 93.99
1254 2525 66.50
26 2526 48.48
301 2527 16.19
1259 2528 42.36
97 2529 30.88
1473 2530 23.18
764 2531 87.93
1386 2532 52.57
1847 2533 10.15
2482 2534 29.41
1760 2535 69.68
780 2536 72.72
1398 2537 73.00
1519 2538 10.53
37 2539 49.14
2019 2540 75.45
2532 2541 15.60
1404 2542 72.49
842 2543 7.70
701 2544 93.98
37 2545 69.35
2019 2546 26.93
634 2547 62.68
2133 2548 26.22
73 2549 64.70
1943 2550 45.91
915 2551 6.62
2277 2552 42.07
610 2553 61.70
1703 2554 48.07
167 2555 55.12
662 2556 25.49
609 2557 46.45
587 2558 99.50
309 2559 11.82
1834 2560 89.72
2554 2561 10.64
2368 2562 37.45
223 2563 94.16
2470 2564 44.16
2073 2565 17.31
1189 2566 92.24
2087 2567 7.69
86 2568 1.54
430 2569 84.91
288 2570 78.23
1979 2571 71.12
474 2572 9.74
1607 2573 99.69
1522 2574 69.72
247 2575 2.72
502 2576 90.69
1962 2577 75.09
180 2578 83.69
1089 2579 89.81
1780 2580 28.11
873 2581 16.92
1515 2582 29.04
1806 2583 53.66
1173 2584 90.99
1849 2585 77.19
379 2586 77.61
2428 2587 71.94
1821 2588 64.89
2515 2589 94.59
121 2590 82.15
2538 2591 93.04
1593 2592 8.68
475 2593 99.98
2514 2594 37.38
744 2595 19.22
2270 2596 95.91
66 2597 83.83
169 2598 57.74
1675 2599 53.53
1680 2600 75.08
2096 2601 17.96
2126 2602 78.05
1612 2603 39.03
1592 2604 60.54
2225 2605 76.54
2073 2606 29.92
1597 2607 15.54
647 2608 37.71
1965 2609 28.97
2248 2610 5.31
1142 2611 38.57
1510 2612 81.32
2233 2613 25.16
1718 2614 58.90
1624 2615 86.79
2021 2616 8.42
1526 2617 85.66
2600 2618 92.65
3 2619 28.40
406 2620 57.30
2114 2621 94.88
1656 2622 73.52
1171 2623 23.82
339 2624 24.93
778 2625 84.32
1467 2626 97.97
1396 2627 29.45
2063 2628 44.29
274 2629 18.35
948 2630 31.30
43 2631 36.17
1778 2632 8.88
253 2633 24.19
1266 2634 45.52
1543 2635 53.71
827 2636 55.53
1939 2637 88.04
1661 2638 58.01
417 2639 39.29
1163 2640 62.66
511 2641 11.18
1376 2642 45.49
1589 2643 39.92
320 2644 92.24
153 2645 90.98
1082 2646 61.41
2417 2647 61.26
1604 2648 47.98
2112 2649 69.82
2279 2650 36.05
112 2651 94.31
2330 2652 71.12
800 2653 19.64
1650 2654 93.22
1248 2655 11.08
509 2656 80.53
84 2657 16.50
1857 2658 59.89
1503 2659 14.80
120 2660 12.69
2513 2661 74.66
2481 2662 31.92
427 2663 42.39
1094 2664 20.38
2536 2665 71.39
1372 2666 34.73
426 2667 46.01
385 2668 48.05
117 2669 33.99
1867 2670 22.57
1707 2671 96.14
2164 2672 64.32
2184 2673 28.11
2142 2674 67.06
1788 2675 75.33
1826 2676 46.69
1563 2677 51.85
627 2678 84.93
2665 2679 56.51
229 2680 5.44
2060 2681 59.74
1255 2682 92.61
2313 2683 44.03
2455 2684 69.40
1812 2685 80.93
573 2686 21.09
1292 2687 93.07
849 2688 88.71
385 2689 8.62
1446 2690 62.09
1762 2691 34.52
1758 2692 32.95
2205 2693 85.39
359 2694 78.62
2506 2695 22.19
389 2696 68.80
260 2697 22.24
50 2698 85.69
845 2699 2.07
2177 2700 42.29
2053 2701 46.07
2214 2702 59.06
1742 2703 46.79
51 2704 59.32
920 2705 3.54
756 2706 37.36
2306 2707 29.19
843 2708 22.44
1842 2709 86.19
2424 2710 55.49
1895 2711 83.12
1808 2712 88.31
155 2713 84.70
2468 2714 69.63
2348 2715 29.09
2693 2716 67.76
676 2717 73.30
1543 2718 13.29
130 2719 73.59
906 2720 73.50
468 2721 92.02
1889 2722 13.20
2383 2723 79.16
507 2724 34.81
1429 2725 34.69
701 2726 72.73
1163 2727 13.58
2298 2728 22.17
2498 2729 35.03
386 2730 83.05
1511 2731 2.73
139 2732 37.28
1690 2733 76.64
1078 2734 94.12
1638 2735 21.18
1993 2736 26.37
2318 2737 77.47
2737 2738 33.43
2266 2739 72.20
2190 2740 21.99
1925 2741 56.53
150 2742 23.70
1424 2743 54.75
1514 2744 66.40
1069 2745 35.69
492 2746 51.90
1484 2747 99.26
2491 2748 12.45
243 2749 37.75
1186 2750 26.13
1895 2751 73.18
1961 2752 70.14
1118 2753 89.06
2472 2754 7.29
323 2755 69.80
2508 2756 67.15
1794 2757 21.99
2326 2758 94.43
1698 2759 34.73
510 2760 64.52
1020 2761 10.28
1987 2762 6.83
839 2763 4.60
1990 2764 84.43
1388 2765 23.85
1429 2766 98.28
1392 2767 61.06
624 2768 46.69
2568 2769 70.98
345 2770 11.38
128 2771 80.26
707 2772 66.10
1247 2773 67.38
66 2774 76.99
2310 2775 21.36
2125 2776 70.53
748 2777 56.93
1844 2778 39.17
274 2779 93.65
608 2780 1.88
1850 2781 33.17
687 2782 13.53
2610 2783 67.58
2252 2784 43.35
48 2785 12.20
1765 2786 78.33
1979 2787 31.25
2738 2788 92.71
1901 2789 4.96
906 2790 98.74
522 2791 11.21
2343 2792 54.95
1020 2793 45.64
2036 2794 27.68
1359 2795 16.73
944 2796 55.79
1159 2797 27.72
311 2798 42.12
1834 2799 27.54
717 2800 32.85
645 2801 38.19
1134 2802 30.20
394 2803 54.61
1088 2804 66.07
1108 2805 91.61
1959 2806 82.89
111 2807 34.09
2433 2808 68.97
1774 2809 30.97
1105 2810 18.03
1790 2811 24.21
964 2812 94.59
677 2813 41.14
806 2814 45.22
905 2815 21.17
818 2816 6.43
1323 2817 87.25
2466 2818 26.80
52 2819 57.54
532 2820 99.43
2369 2821 56.69
838 2822 50.98
1061 2823 20.16
777 2824 68.52
2029 2825 15.60
475 2826 95.82
2412 2827 58.37
2222 2828 88.75
849 2829 27.11
1162 2830 66.20
2260 2831 11.04
2746 2832 5.64
5 2833 7.25
1245 2834 39.16
2231 2835 23.31
2775 2836 12.94
2377 2837 20.91
2308 2838 68.78
2078 2839 81.86
234 2840 89.21
616 2841 22.84
1056 2842 35.28
1328 2843 75.44
629 2844 78.72
1272 2845 57.00
1760 2846 48.83
1378 2847 16.54
2628 2848 64.34
14 2849 83.90
868 2850 85.58
664 2851 41.09
1668 2852 85.21
611 2853 60.43
904 2854 1.08
435 2855 90.28
203 2856 38.76
1520 2857 74.31
2214 2858 92.33
2268 2859 96.07
1727 2860 51.30
2843 2861 15.96
1961 2862 20.10
1572 2863 52.59
2177 2864 53.30
341 2865 85.94
483 2866 42.71
805 2867 36.40
2681 2868 87.04
1351 2869 80.90
2149 2870 38.12
2834 2871 76.40
2167 2872 83.30
1302 2873 48.93
2727 2874 99.47
1753 2875 46.68
73 2876 97.06
2849 2877 49.89
1222 2878 92.15
1133 2879 99.61
905 2880 37.97
1780 2881 83.32
1326 2882 12.58
648 2883 7.59
1391 2884 15.54
1725 2885 85.73
1088 2886 58.68
737 2887 28.55
228 2888 12.85
1080 2889 17.61
1497 2890 21.48
130 2891 62.09
1657 2892 24.93
56 2893 34.71
2840 2894 13.45
587 2895 61.52
861 2896 19.86
847 2897 30.10
2338 2898 63.56
2318 2899 30.05
2624 2900 24.20
2092 2901 30.77
1003 2902 76.92
1522 2903 23.86
2108 2904 34.81
1727 2905 1.09
332 2906 3.76
882 2907 72.83
989 2908 73.15
141 2909 43.76
212 2910 40.85
2719 2911 36.03
2389 2912 49.12
2829 2913 90.14
2583 2914 1.83
1509 2915 89.78
1800 2916 34.98
2164 2917 6.90
2472 2918 77.87
951 2919 99.66
953 2920 69.22
2401 2921 66.96
1440 2922 61.93
1229 2923 98.66
1498 2924 46.32
1007 2925 20.69
2496 2926 46.71
2374 2927 45.88
2325 2928 20.84
1362 2929 7.51
1953 2930 55.21
1750 2931 45.69
2711 2932 16.83
2499 2933 1.08
1182 2934 80.35
2037 2935 6.37
2800 2936 99.50
1383 2937 21.54
934 2938 12.12
1801 2939 95.52
1391 2940 61.63
855 2941 43.61
307 2942 70.92
1387 2943 3.17
347 2944 24.51
820 2945 12.43
296 2946 5.96
2214 2947 67.91
43 2948 8.72
489 2949 15.48
824 2950 67.74
129 2951 37.63
1143 2952 92.18
2000 2953 28.68
955 2954 77.38
940 2955 60.73
51 2956 39.40
1317 2957 46.34
62 2958 91.83
2451 2959 1.07
790 2960 57.18
2848 2961 94.07
882 2962 68.63
292 2963 82.92
1863 2964 29.98
2574 2965 64.41
1164 2966 18.25
2059 2967 63.97
839 2968 59.21
2099 2969 13.73
970 2970 15.85
2581 2971 74.60
1639 2972 76.81
2193 2973 63.56
874 2974 68.45
1186 2975 83.99
2937 2976 75.14
2801 2977 86.77
586 2978 40.03
573 2979 20.12
2844 2980 67.09
1953 2981 65.73
2637 2982 84.57
563 2983 93.78
494 2984 21.35
2815 2985 79.38
311 2986 79.97
2636 2987 89.44
639 2988 73.91
525 2989 25.42
238 2990 16.64
1288 2991 66.99
1551 2992 86.46
2573 2993 34.56
979 2994 23.45
473 2995 94.51
621 2996 37.21
1464 2997 73.89
2528 2998 88.94
1846 2999 64.57
624 3000 74.18
2207 3001 45.48
1678 3002 96.93
1793 3003 10.93
46 3004 86.92
2794 3005 13.20
402 3006 43.76
64 3007 93.35
2578 3008 32.95
1453 3009 55.72
546 3010 80.58
2929 3011 44.93
1446 3012 10.46
646 3013 38.58
349 3014 85.49
1251 3015 8.69
281 3016 46.10
1623 3017 13.82
2254 3018 87.09
1482 3019 13.87
1636 3020 58.09
573 3021 76.57
2200 3022 5.26
700 3023 31.07
2248 3024 96.82
1150 3025 91.60
385 3026 36.01
537 3027 94.19
3006 3028 54.35
1773 3029 43.87
1067 3030 34.92
2814 3031 98.51
1390 3032 4.72
2511 3033 23.04
604 3034 35.07
1500 3035 64.81
2943 3036 60.97
1747 3037 93.01
1645 3038 11.31
838 3039 2.43
2668 3040 9.86
1943 3041 84.54
1313 3042 29.56
1586 3043 89.33
212 3044 11.50
2338 3045 22.75
144 3046 83.75
181 3047 25.43
719 3048 32.58
2067 3049 78.27
1666 3050 82.38
341 3051 58.81
2136 3052 83.47
2614 3053 8.58
666 3054 74.89
1393 3055 1.91
354 3056 3.05
1942 3057 28.61
1522 3058 64.18
1042 3059 14.51
1631 3060 50.14
2051 3061 20.09
2873 3062 56.51
250 3063 21.35
1403 3064 90.99
803 3065 54.74
2239 3066 41.71
1114 3067 16.72
2353 3068 64.36
2337 3069 18.96
2596 3070 33.32
2289 3071 23.00
2540 3072 5.32
1235 3073 65.97
825 3074 67.56
676 3075 43.17
349 3076 15.73
915 3077 50.58
850 3078 6.77
2536 3079 59.33
114 3080 69.56
953 3081 70.13
188 3082 26.61
2087 3083 35.44
313 3084 10.16
2223 3085 29.22
2547 3086 72.27
2810 3087 76.85
3042 3088 1.83
1796 3089 45.09
684 3090 22.30
988 3091 85.08
1666 3092 49.52
2145 3093 8.27
2159 3094 6.60
2407 3095 52.06
2076 3096 79.66
2323 3097 85.43
1802 3098 8.03
1817 3099 95.24
2978 3100 73.28
2000 3101 58.67
1904 3102 74.67
2046 3103 22.14
2237 3104 77.34
1860 3105 43.88
611 3106 53.50
1683 3107 35.68
254 3108 63.63
2092 3109 57.32
4 3110 9.55
2655 3111 44.40
2082 3112 30.56
