1000 2000
411 150 46.84
822 208 91.27
284 857 1.65
678 549 25.63
738 242 92.36
653 665 88.98
749 337 8.51
365 383 91.88
698 833 47.20
396 8 54.16
905 771 59.02
216 593 55.68
824 229 96.29
938 907 78.04
241 998 64.24
406 3 60.39
716 752 80.44
36 469 85.98
451 167 47.86
992 563 41.91
472 820 79.75
453 388 52.87
643 213 54.79
43 503 39.33
344 96 74.27
239 854 98.20
800 923 30.62
51 959 35.41
684 763 14.25
503 755 13.48
330 579 45.34
281 385 56.67
825 380 38.72
950 423 91.15
983 119 40.60
366 359 77.41
752 511 91.58
890 914 90.60
849 599 66.37
976 102 65.08
18 785 40.89
880 66 51.82
483 243 53.57
299 193 42.41
970 529 95.40
90 895 77.77
712 0 48.92
609 890 88.29
817 740 82.85
141 68 79.46
220 86 20.05
582 318 82.35
978 802 21.25
106 453 88.52
657 424 25.50
680 514 4.47
414 578 23.62
660 539 13.58
172 356 8.75
635 849 22.39
552 421 66.98
255 4 87.85
375 334 41.68
739 440 65.19
648 449 50.52
86 482 37.28
771 896 2.88
809 908 37.90
737 432 33.93
757 419 56.35
845 972 70.24
371 579 16.48
215 954 44.88
862 45 10.03
314 45 52.32
190 483 68.16
932 255 35.33
956 416 1.75
167 153 54.69
86 910 78.02
207 107 51.19
398 478 92.25
296 693 84.56
177 555 48.37
849 221 71.18
323 411 78.51
927 695 73.83
132 651 79.76
245 170 9.87
790 257 69.92
107 816 83.31
748 566 17.01
616 863 56.88
143 40 45.60
67 241 47.36
36 565 12.69
137 844 76.86
197 976 43.76
673 221 49.28
302 364 27.35
193 823 33.34
839 572 37.47
667 540 55.22
837 35 31.47
266 102 74.26
564 139 36.89
626 628 85.54
736 826 56.54
497 851 49.63
780 154 19.51
321 347 43.21
678 539 71.90
953 206 97.84
740 395 6.58
270 661 43.50
690 226 80.78
379 204 96.92
913 292 65.77
423 789 66.08
858 922 7.72
658 243 58.61
281 273 4.07
828 578 58.10
915 670 78.61
38 941 11.17
616 983 1.17
980 363 60.29
325 276 66.39
848 51 62.22
223 909 96.07
751 919 95.28
627 200 92.20
394 380 24.29
720 648 44.76
441 686 85.10
823 302 20.54
784 635 84.99
949 312 65.99
758 161 19.07
709 384 91.86
582 135 5.88
50 115 1.33
791 861 50.11
815 581 51.05
157 22 9.75
792 198 67.69
410 982 7.67
744 283 24.61
705 41 84.27
718 751 53.74
992 333 38.74
185 384 96.87
931 527 33.20
58 342 3.84
184 851 86.39
997 995 93.02
465 406 23.92
567 502 37.36
982 207 99.75
910 925 74.30
222 269 56.09
374 455 40.38
640 386 19.39
768 796 16.40
830 981 75.17
266 330 81.81
900 795 55.85
516 363 81.30
415 345 25.13
707 608 4.43
103 830 11.06
184 556 49.90
649 197 22.27
993 965 76.28
32 147 64.00
275 413 93.16
513 313 32.46
509 181 86.57
655 948 81.10
712 656 99.32
695 111 94.97
948 295 6.78
655 296 29.63
101 641 96.72
696 674 12.90
623 301 61.55
881 166 37.69
935 675 63.25
703 330 75.58
169 42 74.43
243 90 34.11
500 38 9.69
313 45 40.57
323 147 46.13
650 195 41.77
125 818 2.66
366 52 9.62
920 987 18.50
7 42 10.61
691 212 10.06
735 455 20.31
242 955 51.40
44 620 53.24
142 943 47.08
882 946 9.22
999 71 2.66
418 437 20.54
2 709 94.32
262 717 12.57
203 760 53.39
539 848 18.11
317 90 99.69
781 135 6.92
643 629 65.42
651 863 73.94
207 863 44.35
933 633 37.22
711 635 89.23
828 249 64.63
987 805 38.00
711 344 82.77
890 662 34.04
376 795 98.51
483 438 18.75
886 442 37.88
234 649 97.68
654 934 1.81
864 997 55.88
135 177 79.41
475 516 82.00
575 227 72.72
876 469 70.86
267 846 27.83
145 681 94.86
4 567 21.03
375 154 12.58
961 808 71.15
180 24 18.29
387 511 46.31
491 986 67.78
752 914 36.09
709 142 67.35
681 761 62.27
448 906 26.74
5 262 25.21
5 638 31.59
5 951 89.26
292 132 36.43
575 519 60.33
36 362 26.60
365 114 71.23
921 175 78.00
