5000 10000
3159 3666 420.20
3596 3483 841.32
1016 4692 341.29
2531 1991 399.46
4549 1229 180.28
21 2758 774.94
2580 1212 1012.96
4438 1555 500.55
4940 4249 762.98
3562 2747 516.41
2847 4342 862.63
3824 4113 387.00
4337 4296 797.29
505 2791 257.56
786 4387 857.83
772 298 1072.03
4405 4368 283.60
3781 1773 736.61
412 2665 980.61
3765 4962 738.89
246 138 598.61
4072 2826 768.76
1351 3511 213.71
4381 2643 898.01
4112 4296 780.49
391 3311 209.46
4990 4215 325.04
2424 679 790.41
4864 4282 757.39
3471 2002 289.18
21 595 151.35
2300 779 636.52
4964 2434 1141.36
3904 1728 904.02
99 4021 798.92
1690 345 836.52
4160 763 909.42
4523 1863 545.26
626 3904 764.98
4506 4738 533.44
4552 4897 1136.76
3050 4542 173.16
465 1826 330.77
1574 1681 284.76
2460 1397 614.83
3683 3834 110.42
1992 2336 616.33
965 3308 614.13
4770 4869 696.12
37 4869 551.38
3891 1727 596.78
1566 3051 590.02
3842 1089 602.92
4914 4468 455.74
1345 772 547.77
559 2250 223.14
2022 4961 641.17
1792 2487 720.03
3139 3366 298.74
4168 600 320.91
4763 4203 812.98
786 3108 911.53
1539 1751 792.26
1416 1309 632.74
1620 1453 426.93
2530 511 459.51
4533 448 351.59
4914 4727 519.36
1537 1180 199.28
548 4235 596.70
1953 1107 782.61
1485 327 357.61
2420 4629 885.81
2814 559 788.88
4348 3334 796.56
2511 463 331.01
2537 3297 460.24
3571 4077 689.95
48 1340 275.43
1738 3021 493.32
4145 621 555.35
4884 3678 784.65
1069 4799 321.97
4758 3959 476.94
2331 306 473.16
3194 636 540.79
2765 4679 823.61
963 1537 609.07
660 129 363.68
2096 8 749.86
3463 960 903.87
472 1001 277.28
4257 4043 373.36
1430 658 553.02
383 4520 472.63
3679 4529 292.06
141 3563 726.94
4559 2563 179.49
4714 669 344.19
1522 2046 438.41
2327 1068 173.16
4034 1444 668.68
2099 4998 549.02
2981 2759 549.31
127 1430 704.52
2768 3591 312.62
2390 3240 410.90
944 1647 416.12
3635 3726 349.37
3657 371 685.54
3246 2336 874.95
1252 3388 911.43
2252 2163 96.75
2303 1966 199.97
2833 3825 633.42
364 1512 299.40
4893 4399 305.50
2957 3344 908.28
4397 2290 549.76
1103 876 477.33
3720 3871 963.31
819 2462 492.58
3463 1763 511.43
462 3451 367.70
489 4119 499.29
174 3736 301.72
2808 1426 476.84
3476 60 672.30
4941 2131 159.01
3378 2774 233.19
956 3743 497.43
639 2201 341.42
4494 3596 838.77
545 243 403.17
2238 3000 860.17
1119 2311 317.91
1872 1939 628.72
4773 1687 261.70
54 1587 406.89
138 544 344.95
707 312 898.97
632 4867 492.88
3090 460 530.00
4927 3032 478.13
2591 4657 251.63
2158 4899 944.90
3400 2797 83.73
3452 4246 157.81
2745 349 256.73
4489 1336 972.21
3349 1961 641.83
3647 1573 77.28
252 4772 591.62
3261 306 23.54
1360 4751 83.73
2202 3419 761.16
1416 2834 639.90
3286 4506 423.89
3294 4565 637.06
3890 2237 946.75
4222 1049 941.47
2136 3975 472.89
198 588 634.68
4573 4296 513.97
937 4063 732.98
632 639 676.98
2376 631 348.28
2212 2628 189.86
403 473 649.83
2934 3115 343.74
1577 137 545.76
2886 2993 619.50
4323 2524 319.73
3851 3970 468.12
3441 2742 152.84
1207 2664 706.13
143 4696 604.00
2991 1693 731.70
1636 2564 107.91
989 3926 480.95
2979 2973 826.61
4565 355 767.44
3604 1777 279.55
2983 360 514.63
3603 2270 657.00
4827 180 404.40
3759 2714 473.01
4525 3082 721.02
238 3376 712.81
2052 3680 512.78
2470 4612 543.91
2696 2613 545.68
660 687 528.35
4307 2296 931.97
4603 1648 554.56
1222 2583 717.17
4622 2139 355.01
2938 4578 751.29
269 2274 447.56
4938 224 697.93
4544 4766 1063.94
404 3303 242.33
3832 1281 665.09
2737 422 415.93
1009 1142 223.19
4102 3480 724.73
2106 3150 171.83
2445 2766 900.30
189 3104 934.86
62 4793 779.02
4753 2637 628.54
3728 727 514.74
1128 3018 218.58
305 1397 464.91
292 1596 1053.92
1621 1188 494.99
1362 3377 615.16
843 1546 260.84
4658 4933 405.45
1968 2020 743.72
1075 2423 852.69
500 3181 453.26
573 2945 1124.00
2299 2115 284.30
1050 3713 116.50
3260 2155 170.05
1350 1988 416.19
2882 3831 393.09
6 4539 521.03
228 1651 131.24
1135 3202 286.01
4191 3849 464.60
1579 1387 914.45
395 2590 221.90
1320 2364 756.79
4610 2395 570.10
4787 1462 565.68
1928 1712 704.52
759 4227 829.24
3827 3161 401.76
2940 2087 518.65
316 643 434.07
427 4550 962.09
4474 434 838.45
4090 4702 264.80
3437 225 732.01
4256 3980 418.64
4075 836 461.42
367 822 65.12
4778 1687 484.48
3186 740 823.59
4082 4325 538.11
2202 2362 1063.63
2390 4313 519.87
1589 1217 580.67
2475 882 565.41
4657 4143 620.76
1525 84 194.83
46 999 391.34
1870 4136 645.33
2053 1659 289.84
713 1310 271.64
640 1140 462.69
3498 1007 137.36
1963 3276 114.28
2695 1501 391.03
368 3129 416.65
2179 3922 235.85
492 4569 173.67
3235 3433 804.80
786 2062 84.96
4315 443 286.53
2558 840 431.60
1880 2604 557.85
3191 3750 771.55
1740 245 921.32
410 3805 525.52
2907 1050 156.04
4946 1405 833.80
3409 3261 776.21
1033 1104 610.43
4762 2753 344.82
4234 1941 458.26
1675 1078 312.00
1510 4910 229.34
4511 3649 219.74
3325 3827 982.61
444 883 310.99
1019 2324 833.68
3487 4211 536.85
2427 1579 325.68
4456 4189 888.60
384 2363 204.88
1591 1682 360.45
120 0 256.76
4943 2505 100.32
1105 1058 686.13
258 1691 290.66
2999 1933 761.80
2769 862 764.05
3195 3632 852.87
4511 1520 430.95
2459 1307 581.01
3755 4831 426.19
4984 3594 515.64
4042 2411 316.14
173 3498 684.12
2952 1910 839.70
2213 4543 536.34
4944 3685 817.18
4543 4888 585.43
1190 2000 776.41
946 1448 922.18
3691 297 557.33
4733 2812 501.06
2511 2928 336.03
1445 2022 196.51
801 256 62.65
4682 908 193.87
87 4666 323.81
4503 4129 358.09
3429 1028 570.44
3979 1381 975.89
4290 2544 772.43
924 4235 714.48
1229 467 769.51
475 2419 479.17
2468 1421 464.43
219 2511 372.05
3070 4952 664.67
324 582 369.68
4233 3121 175.32
3956 1386 539.89
4729 3638 262.08
2294 4817 734.42
4656 1797 855.18
298 3085 686.53
4178 630 136.08
818 3468 493.41
3174 1742 193.00
4055 4404 773.47
3562 4530 432.68
3175 2382 692.30
2303 3395 866.13
4893 374 448.75
4699 1569 515.21
2308 3932 503.23
4690 1264 669.14
318 772 684.47
1255 2613 417.51
589 911 320.73
762 2239 579.94
349 1292 255.18
2869 1167 483.89
4761 2396 958.04
4262 3816 735.76
3152 2824 803.23
4699 1327 268.23
206 2002 460.11
1074 1451 807.00
3728 774 568.52
3021 1036 357.15
1058 4063 223.43
3653 1377 44.55
4835 4908 511.12
342 1776 281.60
2171 2456 180.70
4016 3872 291.08
3749 3237 250.38
40 4862 39.41
1985 4302 677.32
30 137 848.22
3478 4729 787.40
1465 3684 165.49
3084 2539 534.00
135 1812 396.61
4665 4508 247.84
4201 724 492.59
3572 2854 729.43
3453 3407 498.62
4114 147 578.38
1536 2637 332.30
3955 552 352.87
1510 4056 749.20
141 2902 336.16
3918 2127 394.83
3556 301 728.37
3616 2034 382.99
1382 81 739.53
2070 4466 442.37
3973 3557 605.88
2631 4990 345.00
3066 1832 588.96
2066 2990 635.02
1038 1871 565.38
2749 1504 341.54
2018 4285 152.59
4141 2326 741.34
4837 2003 456.01
1382 1331 709.85
4905 1653 512.72
4810 3461 276.74
3306 3426 488.76
495 4688 470.39
4860 3917 783.80
4155 185 264.60
2475 3138 209.46
175 541 356.10
1322 2242 301.76
4883 2360 523.47
4113 2632 907.02
216 2484 696.52
1918 4357 125.06
1162 3107 490.70
2713 3896 353.00
4438 2618 908.10
549 600 617.04
1080 3855 568.86
4027 2927 469.16
3544 239 249.33
1845 4051 902.89
424 672 684.23
2189 599 169.61
2565 3511 597.66
4193 2448 742.78
2223 4659 279.73
80 2439 254.94
3495 1998 211.09
3148 4657 519.29
106 861 411.81
3553 4544 820.31
4832 455 117.17
1497 2264 750.11
4310 524 440.20
191 4206 493.28
2115 3388 902.20
4609 2539 689.70
4060 1798 517.03
4490 2977 850.11
1661 3684 349.32
425 236 682.37
4695 506 756.40
4027 3190 675.69
2504 3528 409.40
4199 2610 570.95
4389 2752 424.62
3507 573 613.23
3207 1356 394.90
2837 3870 995.48
3232 4381 557.83
4428 347 75.43
2769 4038 528.14
2886 3182 563.32
2188 2376 431.62
1159 202 193.13
2412 2937 761.56
438 3459 881.36
3443 4466 251.73
1649 2299 305.94
2994 2200 556.25
1262 3735 296.10
4953 1121 739.28
4309 4512 693.46
2477 3498 794.16
4734 709 790.40
2879 515 990.66
1056 2001 781.49
4553 294 747.49
183 3093 970.07
2670 2694 627.46
3295 1435 974.70
631 86 1045.46
1246 426 349.24
4552 4248 839.60
2726 3898 150.42
1448 340 559.18
3985 2753 627.81
1461 4646 868.12
2266 3938 599.16
3145 3352 210.32
4647 1024 531.06
3867 703 84.21
3025 4772 1215.68
997 4560 1046.46
2866 19 893.72
3607 2513 226.51
2806 590 895.01
2599 4053 476.21
1017 3503 397.36
4653 95 773.53
3753 1101 1104.83
435 2739 801.28
3855 1896 716.67
3737 2473 299.35
2186 3234 1017.04
825 1833 523.21
4259 1045 849.29
3888 3636 700.98
817 1237 295.43
4549 35 649.80
2608 4508 756.90
2549 1767 802.56
98 148 420.74
2172 2467 291.78
3652 1825 304.60
2562 2405 477.95
2926 4349 375.48
1496 3133 660.58
2597 234 664.46
606 4783 810.25
4820 2784 669.36
2968 4079 881.02
3829 3208 837.28
4068 998 767.63
4445 4969 267.03
1034 3406 683.47
4477 3583 525.52
173 4575 403.73
3731 3697 971.20
3395 3735 370.47
522 2309 476.19
2493 4800 104.81
1659 3989 444.37
2934 608 950.16
575 3540 376.53
392 396 228.97
2676 4712 254.59
827 1505 545.89
2921 1247 404.62
2504 2366 424.79
2568 3538 600.70
2124 2045 243.38
3473 2297 386.37
2973 2204 641.38
2346 1368 294.16
2292 2868 548.77
3677 4785 741.43
2669 1688 397.37
126 1955 289.91
2297 702 244.31
1847 2689 520.60
2450 4524 474.31
2401 4629 972.85
1029 1674 181.08
2229 4885 636.58
4041 4797 830.50
4775 1165 262.91
3195 3248 812.15
4815 1168 556.43
1805 2161 690.03
2536 4097 1041.67
1382 2565 722.30
3882 403 554.44
4254 4008 724.63
2358 1551 336.48
1062 4205 840.80
592 4864 637.65
81 4345 428.37
846 2463 626.05
1020 3075 880.51
2348 61 775.37
4224 3476 248.07
2578 2419 83.74
1724 3745 757.35
3587 4881 546.77
2259 2475 72.56
3978 3641 357.53
41 4212 181.47
396 4295 167.60
4573 2754 662.38
846 635 865.66
3311 1438 34.06
1852 3393 668.55
783 4050 836.19
856 3155 775.15
3477 4556 407.46
3216 2701 808.00
3032 2147 621.20
1473 1109 564.00
2244 1412 670.88
990 4503 233.94
3888 1321 822.93
4496 281 648.17
533 4892 504.39
928 106 471.01
3998 3126 518.87
2094 3662 405.88
916 298 579.07
3407 3051 484.93
4348 615 432.96
1207 2825 146.32
171 775 698.94
1878 4556 574.89
2922 3351 583.05
2017 1519 521.62
1116 4359 424.25
1022 4 575.52
680 1871 243.82
1637 2566 267.32
3115 3917 382.63
2672 3466 390.29
2043 1118 676.47
2128 2959 384.91
1416 1887 908.02
1010 2116 537.46
2502 3569 926.79
4941 4025 792.37
4345 1820 574.71
4933 3619 861.34
1523 1950 523.16
138 2639 412.40
1310 1161 350.84
3995 3342 338.19
4384 1984 223.40
908 2499 61.06
901 4933 743.18
965 2944 210.68
1051 4445 849.49
2255 3820 424.64
1332 4618 485.81
936 186 236.16
3187 2230 825.24
4212 2532 385.42
402 4145 557.46
1152 1925 167.86
2448 2642 823.15
917 3758 844.19
155 4912 707.62
3452 4539 525.54
3249 4361 150.27
2039 4150 903.15
4294 4356 681.16
3447 1697 719.24
154 702 103.25
517 2838 550.27
320 1454 255.19
3025 4860 198.93
3684 3589 544.26
3744 4086 488.95
4086 1248 206.04
2363 1534 945.66
3891 3280 290.80
1644 4046 735.10
4545 97 698.23
3586 4146 757.71
810 1977 747.50
3296 104 524.55
2685 3095 986.34
3153 2839 145.79
3798 3671 586.00
678 470 421.86
1477 55 334.07
1682 1513 239.42
3644 427 767.45
1951 2730 55.23
1675 4314 618.97
617 566 512.29
3947 2261 553.26
4613 4844 391.37
3710 4551 847.66
3990 4520 521.86
2880 3638 624.45
976 565 740.79
1734 4130 879.26
4757 1884 133.09
4153 1787 426.52
3706 1982 571.11
1842 389 569.57
3495 1838 158.52
816 446 489.59
920 3843 145.34
1112 2889 557.65
4410 1411 656.12
1503 375 586.71
1255 213 177.79
1278 1597 158.15
1086 4158 565.41
236 3414 703.96
1075 3322 560.17
3896 832 224.98
206 4401 1173.88
3971 264 535.81
1383 813 744.36
653 4878 332.36
4003 2821 713.51
1676 1276 972.49
1665 2789 641.14
4165 2427 340.47
4200 668 302.93
4154 1808 797.16
2234 432 530.07
3405 4672 201.85
4590 4993 315.32
3086 665 469.16
3315 3335 570.97
2850 4873 833.28
2736 1821 566.47
138 4120 868.08
3987 791 778.94
350 4342 50.21
4965 2027 494.90
618 2982 564.74
1168 1136 1136.17
409 1720 496.33
1804 4563 548.31
4880 390 440.48
4995 3286 529.50
62 937 149.90
3279 3149 149.00
2954 1595 836.51
2836 804 629.38
1468 572 832.49
2626 2958 122.69
4692 2965 700.86
3750 1395 682.02
2307 67 530.81
4774 2926 632.91
3049 942 488.81
4062 3458 842.45
4014 2218 278.00
4373 3895 622.90
2609 720 926.74
2181 4023 653.61
1657 1812 422.34
3524 4611 292.96
4759 1360 134.03
1768 2580 205.78
1933 4394 195.90
538 2977 442.89
3711 640 579.68
4372 1018 738.03
707 498 636.45
296 108 798.02
1440 710 593.33
4918 1807 508.49
4281 4291 681.12
702 3242 564.06
11 4235 287.01
2265 3020 257.61
2399 790 822.43
2632 2159 116.85
2150 752 559.91
4739 435 349.81
1498 1629 277.51
4765 209 197.59
2270 489 198.93
1227 4329 155.94
988 2876 997.98
4438 3780 841.32
3586 4356 664.06
587 4219 601.49
3648 2641 549.52
2461 11 185.10
1876 4727 218.24
3032 628 365.84
1869 2016 244.18
2787 4019 721.95
2768 3878 338.02
807 4266 339.41
507 572 134.63
827 4129 630.03
2413 3406 611.90
3459 3401 623.35
1282 2897 830.82
2182 1221 581.33
2253 2769 307.59
440 2253 1008.80
1763 2902 537.53
2265 4991 293.75
2629 1649 245.73
619 4498 946.79
17 3406 183.81
4869 4137 623.82
3636 2028 640.18
4755 496 576.28
3952 582 649.85
4625 1366 500.39
3988 3084 407.28
4767 271 315.01
2333 1949 747.88
2844 939 654.78
1071 3284 311.70
3192 4186 258.43
1186 1809 23.02
4177 167 558.32
4810 4797 251.00
1017 4827 544.20
4555 2239 145.00
3964 3192 197.80
4267 3719 340.15
3688 4572 229.37
653 4665 501.66
938 4642 838.13
2750 2057 256.16
1265 1435 890.25
359 4109 894.95
2374 1430 452.09
2393 567 261.08
616 4932 208.89
3728 4793 85.15
1451 3539 461.06
942 2469 357.73
3366 498 458.42
1060 3683 311.16
3690 1679 883.54
3754 3730 734.59
1251 4408 1155.02
3395 3541 541.23
4050 2497 403.58
599 1667 420.04
3933 958 353.84
776 1307 423.03
3740 4521 445.44
3226 708 698.48
4453 1955 731.19
1853 2257 146.29
494 2796 419.66
4726 212 34.89
3294 2138 135.34
247 3336 339.61
3817 4002 608.89
2066 1421 376.83
4762 461 527.09
4962 164 652.56
4311 1913 316.36
1831 3244 572.59
2871 2607 123.18
4551 1611 552.28
2128 4130 514.38
2319 2934 306.22
1085 4173 553.54
191 2931 186.22
1969 1269 353.28
4495 1615 464.30
3407 4743 319.15
4951 3576 259.39
97 2017 177.20
1349 4859 735.67
3830 2664 1159.76
23 3141 632.71
4577 1854 212.30
1385 2449 1105.69
4461 2289 102.49
412 2941 1127.48
1419 2732 661.13
2227 3856 434.25
3257 2418 446.28
1787 226 283.75
39 1282 624.39
3193 3446 700.00
2377 3144 1024.45
3375 2474 955.34
161 1076 309.03
2333 343 244.00
92 3708 864.68
3485 4670 598.25
562 1222 547.61
3471 1375 271.15
4863 3883 555.43
669 2634 714.48
2967 2896 777.81
2842 1224 390.45
315 981 1159.28
2802 354 428.79
3616 995 430.56
153 993 314.87
4139 4880 531.04
3468 652 159.39
2308 2153 650.97
996 2401 781.70
2214 833 558.06
2071 2776 380.62
3407 1894 534.81
504 4623 888.88
777 1173 407.95
3609 97 984.90
4069 1452 769.22
1321 736 173.22
2433 4124 537.08
2443 1049 607.84
1471 3948 467.40
3395 611 697.22
180 3215 241.75
2615 2488 595.87
1720 4963 315.24
4889 3934 351.98
2148 3312 446.83
1711 1908 526.40
206 3567 623.48
1531 2336 491.55
4740 140 470.39
2433 161 289.64
2944 106 564.35
2250 1730 386.60
582 4693 224.54
2779 2054 508.30
4993 2526 572.88
4017 173 386.64
741 1632 876.14
2661 2462 942.20
2948 3903 428.81
1396 96 241.66
3567 4459 658.33
2004 126 122.00
3026 4887 549.33
3814 2766 304.63
1380 2599 284.16
4280 4324 646.01
2705 1530 438.55
2406 3288 344.05
1223 186 941.31
342 1216 466.74
4064 4359 612.38
2741 4806 432.63
2343 1754 649.33
2268 291 650.69
657 16 421.29
1740 577 874.44
4476 96 64.50
2055 2502 677.11
4984 869 395.47
1621 2716 536.78
3468 901 271.97
3392 1173 585.34
2431 799 528.98
4461 6 571.08
2337 1155 149.16
1222 1401 557.48
1866 315 703.88
1207 562 679.81
2069 4827 286.68
2205 4079 598.92
4844 3945 545.66
4656 4320 810.84
4042 1711 406.06
3174 378 633.39
2580 4795 640.52
3094 2400 185.88
696 2838 488.09
3573 4479 935.32
3637 4387 382.34
4485 974 581.74
1894 2059 1010.86
3728 3761 929.00
2374 4935 314.80
4323 4444 813.29
1115 1528 181.91
3523 2311 596.63
1826 4531 565.42
1631 2220 826.15
2594 1157 443.09
2598 1526 353.58
953 2044 887.90
3926 3001 521.45
4882 3851 83.29
2481 4872 357.66
4590 1966 914.77
2198 1485 220.24
378 926 530.28
246 2752 521.73
2214 921 734.16
3548 3329 825.85
2449 3423 813.19
640 4275 311.75
2954 3623 833.13
2847 1900 722.03
1132 445 698.26
3426 2085 290.59
3841 3704 210.09
1439 76 287.85
3908 3920 440.92
4948 3498 507.17
2238 2146 1008.07
4983 2616 864.56
4425 1581 472.75
1721 1639 476.77
2502 269 205.43
1320 1304 417.08
3693 3312 278.73
1931 2999 1048.43
3287 4779 762.51
1252 4419 946.96
224 4678 556.10
1505 418 398.83
4735 4296 809.01
494 3643 211.69
3216 1794 675.37
2141 1806 82.28
292 3477 587.18
4423 4717 313.05
58 1144 1061.54
2708 2561 345.32
2765 4028 855.09
3865 1458 935.16
3692 796 759.72
810 1979 656.61
575 2062 1080.79
1399 2152 450.59
3092 4256 120.67
3922 2827 665.59
3552 768 445.88
2822 3120 459.29
2562 1316 967.18
4926 4206 397.31
4793 701 516.12
276 4851 607.90
3197 2984 603.86
2412 963 996.74
3365 1277 732.96
3773 3409 902.20
3426 4583 735.05
389 353 439.24
2997 3140 99.81
3857 2442 544.52
2396 2779 535.41
269 2300 385.39
3547 4444 856.17
420 2461 310.06
760 346 347.91
1668 553 597.56
2400 3296 214.46
404 597 642.97
1280 4169 680.03
1560 997 718.69
1798 1686 549.01
759 224 579.30
2621 1148 133.99
1930 619 937.34
4288 787 741.23
3061 3036 159.25
3567 4682 766.51
336 2114 596.00
478 2108 556.07
928 1238 410.86
2454 2596 159.36
3143 1206 847.03
892 3548 876.11
1804 3524 246.89
2717 3364 491.55
874 867 880.40
1402 1633 715.51
1092 4024 154.80
4133 3022 62.48
4643 4773 678.93
3809 4056 650.08
4161 3728 539.41
3738 4497 393.01
2195 4217 769.57
2957 3123 638.91
1807 1763 427.60
2071 4951 231.20
2970 4315 323.94
4851 4774 615.03
4191 3920 375.69
4490 1417 896.64
4787 893 936.40
3050 2231 639.73
4917 3535 352.14
253 912 868.08
3308 415 548.98
4968 3821 967.06
495 58 658.34
4670 2690 580.00
627 2627 388.01
2165 2435 160.64
4391 4236 579.14
3738 2361 639.62
4903 3589 752.41
3487 4095 673.30
2509 2977 799.49
512 2296 763.40
3870 4915 484.20
4528 139 270.41
4802 1133 626.87
1051 4463 568.07
2900 1019 368.54
3284 3396 360.12
2430 2955 434.75
2438 3057 430.87
582 4604 884.90
1844 1325 208.69
192 582 607.08
38 96 522.86
4171 3525 608.13
4191 3032 577.38
1503 1055 859.19
1681 1725 355.38
2322 2561 414.64
3217 2125 492.06
3694 4268 673.61
1588 2947 452.10
1640 4872 426.41
2695 422 308.52
4179 1485 533.30
3479 1114 246.91
1089 324 405.96
2439 2634 672.18
906 2478 316.08
2730 1430 287.42
1003 3273 579.15
4462 3858 588.25
680 2495 565.05
1936 3003 489.34
56 153 781.26
128 103 935.91
773 3068 522.36
3050 3765 350.24
4292 2097 806.70
4187 3472 432.51
3582 2667 616.23
4586 1024 266.54
4343 2025 395.84
3658 1601 296.28
855 2740 396.29
3031 1859 32.76
1013 3846 312.53
2069 3045 492.91
1341 4005 231.74
1048 1398 571.26
510 2528 309.86
1501 1284 532.84
596 903 628.66
49 4889 187.95
3000 4237 684.42
4713 2934 817.56
3256 4299 280.93
3958 2599 141.74
2676 3968 320.35
4200 4884 182.18
1708 3584 565.82
1743 4073 923.05
2430 164 173.53
2119 123 418.86
522 4519 226.13
2873 1032 580.24
2048 4374 559.65
2316 3996 496.42
1629 3718 1007.18
237 4629 253.41
2955 4950 492.85
3916 1211 340.56
601 2874 454.21
162 3278 979.03
3195 4362 630.27
3162 4903 242.04
4298 1257 854.94
329 1728 652.42
2773 3800 498.55
3204 3295 842.14
3319 1077 588.26
4328 1719 803.64
452 2996 504.68
2068 3433 700.07
1714 2305 875.56
4415 4669 759.59
2256 3331 844.30
2232 2857 556.92
2557 2394 363.99
2487 752 277.09
3109 2001 818.97
2008 2407 308.69
4610 2337 600.47
488 3736 380.16
2489 3692 540.37
2031 2160 678.22
4769 2711 130.60
3880 1573 639.55
708 948 739.55
1359 2422 441.12
4605 774 133.33
3444 1861 634.87
4105 676 216.01
1071 1662 423.54
4423 4910 294.36
3767 3884 719.19
3264 775 719.26
2643 4226 449.54
4464 4483 489.87
2962 1953 303.84
4527 4994 965.62
4113 649 475.80
2705 4345 548.66
2222 3413 320.66
1645 3581 324.01
2188 1251 864.78
707 632 526.52
4464 4812 724.32
2660 1887 784.04
2827 3435 294.21
1798 1594 761.13
3671 62 585.76
2369 1315 902.40
640 3185 365.27
798 3603 558.29
138 1678 546.69
3597 603 475.95
2327 2654 436.49
1301 901 701.00
2420 4298 967.78
835 4608 279.03
549 1542 424.95
240 1366 701.05
1355 2900 929.68
3253 4182 217.02
2688 1403 271.11
2128 1359 180.10
2817 849 575.78
2674 3458 323.37
4034 4825 222.48
2061 4172 421.84
1503 658 755.93
1127 182 798.71
4664 3780 273.59
1083 2084 592.22
3079 1918 314.58
1692 4980 729.21
3461 3284 660.93
1346 1168 789.29
2537 952 409.98
1702 225 413.24
2355 3830 400.18
1584 173 741.53
4679 611 871.81
3631 3713 774.78
1788 2044 634.31
4237 4643 925.11
4054 1716 255.08
4825 3718 375.29
497 2260 443.61
803 3576 387.02
4179 3847 526.77
4908 3992 836.38
2132 1255 611.18
160 4669 196.16
2207 1862 685.90
4894 914 532.65
2044 2830 488.05
1087 1723 341.77
4793 1070 409.61
1788 1581 346.73
4466 1025 315.20
2576 3520 506.00
4093 2401 515.39
2239 4590 526.85
4662 4394 193.93
4518 193 551.62
3241 4427 332.49
4185 1725 700.26
2034 4345 298.83
1394 4241 220.34
2559 2640 1038.49
1507 4603 34.13
471 3947 673.62
1326 1616 263.83
17 4466 364.91
3198 4484 500.50
491 774 564.81
4356 4584 905.24
4528 2947 51.89
527 542 520.03
2341 45 308.36
735 1935 831.91
824 4920 618.16
12 2858 494.29
617 2759 852.51
3451 3176 744.39
399 4959 599.27
2779 2222 841.46
3906 457 611.22
3839 275 688.45
4923 3389 283.65
1111 1766 681.27
4163 468 992.41
2702 43 556.92
3415 3229 252.24
585 2109 614.00
4627 2672 904.68
396 1803 773.64
2592 408 245.52
4662 4561 419.22
3167 3113 265.42
2737 4919 442.90
4424 1868 652.89
3493 3330 321.73
2325 2332 273.08
3606 2248 656.36
2073 1069 631.88
366 1237 631.65
1537 3069 582.28
2632 1305 622.12
2650 3218 843.50
3414 2277 275.93
890 162 910.91
4081 4835 674.34
1922 95 468.33
4396 1442 759.66
3208 3486 1025.52
1361 3985 451.16
354 1206 159.62
2315 2680 445.95
4891 2273 561.50
1280 1964 484.87
3343 1647 400.38
4553 1232 712.62
4716 2186 1028.12
2537 2366 368.83
1756 2303 791.35
996 3998 877.58
2465 1429 637.25
3833 740 680.42
1524 4582 585.58
2182 1084 408.72
3068 4895 627.33
69 4774 626.08
1101 3737 236.35
2454 992 323.36
1010 87 439.83
4309 705 642.62
1734 3862 510.82
1938 2802 1047.97
1048 4475 492.95
1520 2804 59.01
1779 2516 246.95
1803 596 423.63
3945 1988 382.00
1336 1821 705.92
2922 4870 595.21
2906 2342 474.01
4765 4327 453.22
2117 2219 305.16
3064 923 411.29
4563 427 655.43
1010 3872 305.94
1132 4096 293.82
2735 3070 641.97
1898 135 669.54
2546 4771 734.12
4292 677 180.71
2287 2447 156.40
2625 2585 619.26
787 3962 927.18
4406 3710 378.66
184 3664 520.95
2404 1302 833.36
2992 873 640.78
3521 2408 82.87
1797 4436 162.31
2835 4159 611.16
3309 3968 399.62
3256 2396 871.01
2038 1506 609.58
2531 936 427.22
1277 1823 156.16
2965 4917 84.96
622 591 598.92
2502 1410 548.71
905 3260 318.23
120 2441 766.17
3277 3876 330.72
3743 2621 192.46
4750 2264 840.61
29 1547 347.91
1701 2865 103.12
2058 1362 429.11
1833 314 687.98
110 223 677.11
3173 3993 221.16
2512 802 777.44
2169 477 180.01
719 2791 326.05
2420 4573 724.79
4201 4677 494.43
4186 673 385.22
2119 2463 396.45
4550 862 1080.27
84 4300 158.14
4479 113 632.06
2199 2532 765.17
2978 4257 737.05
3894 1163 491.61
924 356 963.38
1387 449 780.16
4349 3899 813.16
1251 1518 1046.07
4376 3323 471.68
4310 3149 259.90
2896 4863 583.22
2826 2082 1001.82
537 4945 407.24
897 1439 421.38
2160 981 417.00
2091 1639 853.07
1095 4290 457.80
4171 425 588.83
4899 4417 729.98
1589 2175 544.47
4773 2976 615.60
2624 474 275.02
3227 228 783.39
1993 3955 791.33
3551 2655 673.76
2104 2799 1140.70
3870 1283 588.00
1234 759 507.94
1228 2131 843.73
2198 4740 403.44
3113 4289 539.13
1379 560 151.98
4931 550 271.32
985 1183 377.22
1319 3926 367.24
3358 2444 192.26
3254 2335 595.38
2919 1481 325.51
3915 1264 359.32
437 3818 307.69
271 3893 416.29
1617 4141 446.71
176 2851 598.45
4901 2757 695.70
4983 2099 588.39
2497 4448 442.14
2741 3877 416.69
8 4024 400.42
779 2345 865.62
207 3451 611.66
2624 4918 747.70
895 878 873.97
2253 3814 121.26
3712 1168 560.53
1430 501 170.05
1338 1701 478.00
4394 2955 387.16
843 923 298.74
2159 744 745.27
3680 3494 807.35
4195 2529 694.35
2942 3288 619.12
2758 4302 720.29
2313 3538 191.27
2999 3872 946.14
3341 623 173.67
3790 4236 551.13
1502 1043 807.96
4403 214 312.41
3563 833 182.02
715 4901 570.76
2535 1461 329.52
4209 3378 115.21
2384 2720 344.92
474 1064 875.95
1214 1021 566.74
4946 508 608.45
662 2704 556.52
