100 2000
49 30 9.99
20 86 13.84
95 94 35.12
47 86 82.84
64 23 50.49
73 49 11.59
58 49 38.62
28 95 11.54
90 41 87.01
20 69 26.13
2 70 29.30
79 42 91.02
27 37 90.41
76 36 64.07
97 1 57.87
65 26 95.06
24 36 40.37
0 65 28.57
94 7 80.95
46 27 48.99
67 81 9.14
71 60 48.67
8 88 17.85
44 16 34.96
18 13 99.38
67 78 32.58
13 2 63.74
12 54 50.62
6 0 26.29
94 46 22.62
51 66 30.90
82 37 60.12
3 97 24.12
13 93 56.03
12 11 39.69
11 78 24.57
37 43 21.27
99 55 67.42
30 14 74.54
68 60 29.65
86 64 56.88
38 46 85.53
98 50 7.61
50 15 11.54
66 27 61.39
99 39 16.02
10 76 68.50
76 27 60.19
49 9 18.67
70 77 23.88
41 16 24.81
27 6 29.60
1 4 85.92
73 6 12.62
39 72 41.67
68 71 73.44
75 81 40.52
78 10 5.63
37 59 18.41
61 81 5.13
98 22 86.43
47 1 94.20
43 55 87.55
40 28 89.62
53 19 56.44
46 87 26.69
25 15 23.94
85 93 68.46
71 82 28.68
67 96 77.12
92 94 44.45
85 94 85.55
84 37 86.96
39 29 55.27
0 35 1.04
33 81 83.65
89 58 21.12
30 43 78.95
30 15 19.33
92 34 57.94
84 26 19.64
2 63 27.26
21 47 10.40
96 86 53.96
99 86 70.58
73 71 1.92
87 12 19.43
16 42 63.61
91 24 40.10
48 17 65.31
61 52 77.47
24 46 95.45
23 28 1.39
9 92 60.59
47 39 20.84
70 19 63.73
82 10 27.75
76 92 69.71
1 93 31.01
70 76 49.24
23 89 86.11
30 13 50.25
58 88 23.78
83 97 50.28
58 96 47.36
7 66 45.36
44 0 61.79
1 76 41.83
97 29 60.97
45 99 45.41
94 74 73.21
47 56 63.71
47 15 68.73
79 98 62.11
51 56 28.34
67 16 18.00
3 12 74.43
0 13 58.70
90 62 14.03
24 7 94.51
35 1 47.18
86 0 47.52
3 99 90.97
55 78 78.92
9 82 70.97
58 49 86.95
26 4 90.59
45 5 9.65
93 95 11.84
95 0 90.06
48 3 34.79
49 15 42.23
48 42 18.42
79 67 55.71
61 53 21.35
10 54 3.98
15 68 60.04
20 94 74.80
67 83 3.59
90 78 25.88
49 27 94.36
94 28 11.35
42 76 18.31
97 55 4.19
14 68 60.05
89 31 3.85
42 46 37.24
92 18 79.29
36 37 33.19
51 27 14.25
66 76 2.19
37 22 25.20
23 64 11.22
51 14 8.71
99 80 37.94
52 69 38.32
60 63 11.82
35 7 83.70
57 44 48.37
62 95 23.37
98 62 97.76
12 99 8.32
7 74 93.29
78 25 73.08
56 77 2.41
3 29 99.62
33 89 70.69
9 77 73.66
3 34 83.33
38 49 3.28
1 99 56.41
92 63 39.06
5 70 60.60
35 48 39.33
31 5 77.45
7 60 36.00
4 94 16.84
16 3 56.20
84 59 34.39
47 49 82.58
6 50 16.02
79 94 33.91
51 52 61.45
49 87 9.85
73 71 84.82
25 78 26.31
7 83 69.64
31 51 27.63
83 35 81.96
70 35 82.03
58 93 50.18
45 73 83.20
48 76 89.39
69 26 62.05
90 99 73.26
69 76 25.43
8 36 17.18
93 19 19.20
81 2 5.14
81 25 57.34
30 83 79.08
14 75 83.65
91 73 56.43
17 11 38.05
68 19 4.50
96 6 95.25
32 28 56.65
51 2 44.68
54 63 14.66
31 11 65.68
14 52 66.88
47 67 51.27
28 58 25.06
30 27 59.89
23 47 67.98
36 43 1.51
10 76 50.21
76 27 18.10
28 33 89.14
61 64 18.51
76 31 25.96
21 78 59.18
45 59 29.85
42 89 71.30
3 12 81.77
31 1 97.89
17 11 32.69
84 39 87.41
53 20 14.73
37 81 43.15
32 10 67.56
80 83 60.27
46 28 4.94
71 22 55.98
74 25 52.46
25 8 96.85
19 78 85.43
89 62 73.84
38 68 6.75
21 5 95.83
21 90 9.76
99 22 12.41
60 68 55.05
80 91 62.75
90 18 94.40
16 43 18.97
43 62 34.98
33 3 92.63
62 41 11.02
16 15 76.29
51 36 8.95
96 87 31.96
