1000 2000
56 420 594.05
514 561 548.00
279 272 869.01
946 507 490.63
563 137 622.86
431 945 576.75
741 835 798.52
686 386 192.84
546 287 423.23
265 982 691.27
121 946 388.63
486 224 214.68
543 16 502.08
732 147 252.29
661 134 755.28
256 717 671.89
555 122 346.53
630 186 759.27
394 928 532.23
45 309 403.39
417 828 537.73
254 159 693.80
663 940 365.07
897 210 700.18
227 162 704.65
544 701 465.32
461 30 635.14
925 356 358.51
398 657 303.06
503 59 244.38
144 111 580.80
128 699 497.53
585 111 833.19
237 979 586.42
39 282 967.77
288 457 160.16
110 543 603.31
968 125 496.49
835 865 190.07
335 415 557.70
28 231 422.20
116 841 434.28
613 393 640.34
197 11 747.88
51 52 405.62
422 195 853.55
163 903 803.62
246 748 96.17
14 835 341.33
79 53 633.61
117 719 727.19
510 579 532.54
614 830 492.54
704 450 280.02
696 392 542.48
865 76 978.14
623 333 563.02
917 589 687.34
726 466 263.15
952 129 886.52
518 375 585.50
676 33 350.56
278 922 215.34
133 292 419.75
109 564 620.99
697 226 929.25
283 560 415.58
805 250 983.42
390 862 831.28
700 86 84.20
254 917 302.22
514 229 1070.18
250 783 918.03
818 328 280.22
249 771 952.00
458 119 658.50
498 134 198.56
152 776 609.63
409 637 769.30
420 518 779.00
201 469 265.98
97 837 469.06
29 254 459.39
87 420 637.28
116 139 586.07
858 370 352.85
56 725 716.20
952 658 322.74
508 122 488.26
986 110 774.44
893 796 826.83
229 743 924.40
931 734 344.03
871 692 347.54
371 643 1166.26
210 925 604.89
113 307 149.65
114 142 184.17
562 553 186.05
914 30 203.77
692 125 372.29
753 100 749.02
202 705 791.68
110 710 102.62
827 448 404.60
820 73 678.72
245 50 709.61
168 176 543.80
136 40 559.27
868 507 406.32
683 430 854.82
784 148 507.99
90 898 591.89
291 4 354.28
803 557 367.77
34 495 272.52
34 787 245.07
947 236 513.65
844 409 893.26
947 24 729.63
858 119 799.17
97 103 219.36
521 265 348.13
631 657 544.94
657 851 273.80
517 341 573.09
281 301 456.33
489 723 1026.20
552 132 254.96
727 355 501.67
42 114 316.99
203 76 1040.53
253 502 257.62
665 98 839.77
912 964 865.60
474 770 1048.27
435 571 564.78
225 957 498.12
188 856 645.44
614 198 102.08
59 483 601.45
539 692 885.30
785 380 750.79
416 689 466.59
865 495 695.53
396 259 662.00
609 951 538.71
687 215 523.87
454 352 661.30
665 718 603.23
668 139 466.52
840 104 522.30
62 65 754.88
61 602 315.37
273 27 582.31
800 332 659.85
511 691 975.48
24 648 728.39
424 792 628.92
337 289 192.28
288 85 528.47
548 249 262.59
37 587 957.17
464 843 341.12
940 129 589.73
561 608 482.78
620 401 274.15
712 682 266.84
818 125 574.93
285 91 237.88
153 85 361.19
775 16 334.96
129 799 678.00
664 553 877.80
944 353 502.70
194 232 290.99
438 742 780.23
833 475 300.13
329 298 360.28
318 621 666.05
779 879 593.86
582 400 322.27
632 646 226.18
82 450 163.13
772 719 599.74
541 277 571.90
157 668 428.82
293 286 600.22
468 957 586.46
839 764 646.18
310 385 429.77
996 748 359.34
127 181 932.34
576 808 720.38
479 246 546.61
782 611 576.64
478 364 15.52
11 110 1186.41
362 445 220.23
913 134 69.86
165 806 271.45
411 674 479.10
475 56 478.20
960 295 342.53
13 151 724.74
59 675 549.27
536 407 307.88
424 15 483.26
588 352 814.63
175 68 207.79
598 309 674.29
31 76 656.06
25 42 175.39
539 388 586.87
839 452 255.04
874 4 211.01
258 638 609.29
30 733 204.14
694 990 171.41
28 708 479.03
493 87 1065.32
383 381 394.55
494 159 362.71
396 435 509.40
863 924 530.53
855 462 420.95
233 886 532.17
890 611 521.38
928 429 265.59
999 767 566.97
233 873 197.65
124 492 1012.38
511 154 104.29
577 206 395.64
497 606 273.48
266 342 896.59
45 1 450.35
724 892 151.00
161 472 152.55
327 24 618.73
748 182 315.98
838 334 846.98
420 729 225.36
945 348 493.19
510 944 262.69
467 744 363.37
169 943 287.90
588 33 417.80
450 165 43.46
239 947 282.82
123 857 607.18
641 521 588.57
858 365 709.54
413 371 146.12
190 92 869.54
748 938 552.51
626 586 1040.17
624 46 547.22
