1000 200000
471 441 28.59
781 186 75.38
705 172 45.40
561 469 67.13
538 565 64.49
854 195 93.55
254 812 43.36
891 976 91.65
679 573 9.15
557 114 1.39
948 586 95.84
200 719 46.18
694 776 88.07
501 337 48.90
400 227 12.97
955 81 24.05
367 688 14.83
632 579 60.68
752 258 22.82
416 168 63.54
891 468 16.61
159 668 46.57
613 714 49.05
592 568 20.67
393 968 88.12
758 923 58.74
319 291 5.75
44 275 70.77
98 27 66.08
724 795 35.80
817 686 43.27
496 197 17.08
895 163 31.62
422 107 32.27
286 500 85.18
730 259 55.82
608 930 36.76
173 327 70.33
318 425 49.21
426 501 80.53
701 319 65.70
797 167 99.54
561 62 29.25
39 836 40.89
438 123 83.35
452 205 69.62
94 813 22.73
27 987 55.53
588 657 29.70
176 83 66.04
911 137 29.10
685 934 33.50
657 495 25.80
791 886 54.05
385 324 38.92
128 129 67.51
833 223 98.58
469 603 37.86
784 543 54.13
524 71 14.45
118 982 52.64
30 20 12.95
110 677 10.47
957 820 75.83
288 206 42.29
446 686 93.03
457 871 84.88
634 341 53.59
150 477 68.49
972 2 78.80
229 472 65.04
975 502 91.91
655 965 59.95
182 274 96.41
947 562 43.17
37 8 81.59
608 817 82.29
755 804 66.98
856 954 90.22
149 278 81.68
864 859 7.42
914 834 93.52
984 489 75.50
731 23 77.14
651 971 52.51
128 360 39.51
940 321 5.66
975 76 48.54
703 932 7.00
908 433 33.18
468 298 41.52
499 564 83.67
385 549 72.56
236 280 17.68
713 283 92.85
104 412 42.37
503 704 57.26
72 31 23.42
796 734 92.42
475 642 34.75
433 110 27.22
250 610 34.87
253 995 49.59
98 584 31.34
967 649 75.53
158 754 26.33
710 609 63.34
935 681 69.84
236 478 12.82
822 953 80.49
841 738 56.54
862 988 46.40
95 594 43.58
230 692 23.58
645 11 62.55
695 522 13.99
158 232 15.42
676 520 71.50
874 108 31.77
157 930 1.24
435 123 12.08
176 985 5.82
526 433 65.13
576 663 63.58
210 308 17.83
494 3 19.75
235 513 11.69
234 190 49.93
915 416 57.88
777 573 27.95
593 361 92.91
148 537 80.96
43 415 25.98
884 992 75.56
417 202 62.03
314 48 59.92
85 284 94.57
89 518 30.29
612 785 34.94
596 563 21.33
511 508 68.94
901 656 35.32
628 699 64.87
789 583 2.17
964 353 67.79
448 19 26.30
639 105 88.67
343 194 71.33
238 158 44.77
900 755 39.78
136 266 56.57
733 519 7.24
571 147 94.59
473 936 85.76
718 253 43.33
518 701 83.12
367 692 25.88
851 35 80.30
206 625 97.32
347 526 34.82
754 662 18.74
318 748 42.00
891 319 85.56
515 144 75.39
74 215 86.06
339 85 79.60
271 452 15.93
12 656 87.62
595 214 26.96
688 561 65.89
889 668 26.74
355 338 76.44
341 229 51.31
826 96 15.22
599 523 68.33
626 862 79.43
705 485 73.83
477 497 40.20
636 444 48.85
420 484 44.56
83 373 66.11
408 81 70.07
833 774 62.68
577 952 38.52
818 551 82.34
626 529 38.49
520 235 88.07
866 712 57.96
572 348 27.46
140 120 92.90
974 203 90.10
124 611 36.79
965 444 72.99
387 374 85.26
905 544 48.99
299 171 49.24
554 691 65.61
647 909 14.04
588 833 80.14
974 325 91.89
196 300 15.16
143 776 73.71
172 93 45.96
326 480 81.24
433 386 94.75
91 37 54.82
630 943 39.90
53 942 23.81
891 531 45.75
726 505 54.57
33 53 93.83
543 196 30.63
17 720 33.07
288 399 63.80
580 832 61.34
769 275 8.05
481 905 40.41
884 310 47.50
900 202 86.26
397 280 84.16
572 665 34.10
46 560 25.18
297 930 93.18
642 218 13.12
819 150 67.24
382 272 6.53
334 753 77.24
581 990 46.97
419 890 27.76
140 640 98.75
718 212 53.83
349 258 6.16
881 556 28.46
133 550 66.67
784 369 3.04
267 103 30.32
377 789 4.33
744 370 62.97
774 142 31.05
6 634 52.32
870 353 81.36
399 54 12.99
841 935 74.83
564 68 1.97
154 852 55.20
246 471 96.85
962 200 34.99
431 297 8.02
891 71 62.45
945 78 85.52
287 300 61.40
193 52 23.18
357 893 94.04
430 809 69.15
52 315 59.64
44 913 32.75
490 875 92.99
78 307 19.62
36 550 56.59
136 495 32.68
222 134 45.62
14 327 49.26
860 36 48.76
993 466 71.57
547 871 84.36
954 267 89.18
536 757 16.35
318 187 67.20
398 223 6.70
549 711 62.89
482 286 89.10
363 300 66.70
649 512 7.66
827 505 84.82
167 405 2.16
823 359 11.86
392 247 11.79
836 565 35.92
588 963 91.29
241 864 41.33
742 346 69.56
376 62 38.40
690 711 69.02
40 538 56.45
208 58 68.85
248 881 65.85
554 273 79.21
970 109 2.92
574 49 53.58
753 643 88.80
643 385 41.24
172 113 54.54
0 803 77.95
693 843 60.24
243 52 71.96
846 300 97.48
512 854 26.99
425 825 73.83
903 751 7.21
345 504 30.82
4 499 8.56
361 23 28.53
428 376 57.42
558 421 2.90
578 664 47.77
305 862 94.21
264 374 54.08
849 151 37.16
191 54 78.39
934 752 70.04
673 108 52.44
796 469 94.16
33 249 34.60
426 807 40.77
662 385 69.12
950 42 88.51
890 659 64.78
36 508 76.14
8 51 25.51
82 337 64.48
661 10 82.84
443 807 21.83
248 192 33.99
430 618 97.26
384 280 72.90
651 230 31.85
131 472 70.60
338 509 17.15
695 517 43.31
107 951 56.29
271 612 85.93
895 407 40.78
340 656 47.38
682 438 63.15
183 822 89.98
422 825 75.66
703 309 14.39
995 647 58.26
795 342 45.42
646 450 53.27
186 73 51.84
737 321 92.57
95 661 70.62
646 344 19.59
167 879 78.25
968 301 17.73
352 4 24.53
209 999 63.43
574 794 11.57
161 792 91.46
347 979 69.58
849 716 27.78
759 164 85.87
677 162 78.85
33 329 3.98
564 649 32.14
920 2 95.21
585 211 64.77
249 137 55.98
255 650 12.14
64 349 87.55
946 199 70.13
853 958 98.67
69 636 21.55
334 21 98.91
478 585 23.73
275 505 68.69
725 90 49.16
879 339 22.41
179 595 32.85
271 659 33.77
695 957 75.99
835 810 53.09
491 231 34.68
661 917 39.36
160 747 45.38
308 23 69.47
459 100 36.16
524 979 7.87
727 158 94.16
581 782 88.51
136 477 59.49
890 664 33.89
602 155 96.58
303 168 28.40
377 328 30.35
684 636 34.55
849 447 36.23
105 972 99.14
52 51 80.27
946 984 89.76
851 120 16.15
65 10 27.58
89 965 23.71
696 620 25.09
221 997 30.62
846 33 63.04
141 883 91.04
537 340 63.77
265 744 2.64
503 42 38.50
523 245 6.12
20 310 79.50
181 751 13.71
201 447 40.44
37 21 99.05
201 867 35.93
353 360 18.55
953 250 82.05
525 515 35.32
501 370 70.51
813 245 77.13
245 265 14.69
40 798 15.07
800 351 74.84
180 388 23.41
909 941 88.13
24 294 5.55
21 248 8.90
711 125 97.31
144 978 53.05
972 143 63.88
692 389 45.96
75 429 25.86
560 230 26.30
141 762 71.35
447 24 91.64
268 48 50.20
154 69 37.09
937 780 16.06
588 925 87.76
608 897 91.68
226 941 32.96
108 368 89.08
141 929 74.77
876 422 29.45
648 870 51.19
712 490 75.91
423 644 22.16
382 582 70.00
819 522 55.74
586 130 48.90
496 356 26.60
796 817 2.54
877 310 89.78
540 186 65.18
965 186 50.14
767 251 32.79
616 674 17.69
535 409 12.74
587 580 15.24
563 166 77.24
141 14 63.62
660 162 19.34
899 391 68.26
420 931 37.69
363 249 96.96
880 368 39.72
887 984 14.17
891 520 56.40
181 107 82.47
641 22 80.14
232 163 41.08
883 823 96.25
351 75 36.74
481 495 35.32
797 210 21.44
652 90 45.28
110 329 82.77
243 573 56.05
784 754 34.13
258 396 71.76
249 980 18.82
255 863 98.91
776 566 16.57
40 399 58.58
235 196 91.13
32 201 64.34
548 311 10.00
49 906 43.82
70 691 78.52
550 301 29.35
405 902 71.54
423 158 69.71
616 286 42.19
885 678 56.25
0 913 49.58
326 297 19.14
93 846 3.66
190 895 16.31
860 318 13.48
637 868 76.67
809 625 86.99
314 400 84.54
33 369 65.55
319 606 65.77
355 606 20.52
588 284 49.23
374 378 97.19
824 568 48.16
180 781 56.19
931 418 55.43
631 579 17.62
585 893 59.58
50 927 81.23
152 598 98.13
581 953 68.86
627 542 83.57
618 268 7.57
808 444 47.89
893 976 49.33
648 907 89.42
623 538 97.50
224 476 45.12
226 878 99.97
948 30 6.26
277 963 17.22
564 590 82.45
135 209 22.08
85 369 36.78
603 614 42.85
254 262 52.78
323 885 43.23
971 110 1.20
513 688 10.23
334 988 35.86
753 265 43.88
126 181 53.79
392 317 14.82
927 402 23.16
259 357 26.96
215 611 81.43
430 934 42.98
184 905 27.24
766 419 92.80
226 105 22.87
717 859 13.60
523 337 33.84
567 81 67.15
525 9 21.12
499 268 41.62
88 835 77.98
290 265 20.63
378 450 65.05
280 568 57.37
518 795 96.57
449 864 88.89
645 739 50.56
22 658 63.02
69 183 48.37
517 683 42.38
323 771 86.90
91 413 35.72
794 792 30.06
754 72 70.14
485 943 66.17
321 392 53.02
17 389 73.57
753 411 81.61
571 832 90.96
398 350 24.77
845 25 8.00
479 468 22.10
731 614 10.04
432 368 97.06
54 853 77.96
471 175 73.62
456 544 96.63
180 649 80.84
211 221 92.38
777 619 52.39
378 817 1.48
750 648 16.63
535 379 18.47
465 164 71.04
819 218 32.72
468 42 98.09
509 498 58.02
291 679 61.08
836 242 70.29
214 371 34.02
294 749 92.64
399 499 35.07
973 34 94.00
161 851 1.51
69 670 24.73
831 138 30.83
120 999 71.83
305 642 22.31
788 831 61.89
843 45 82.51
518 340 8.95
362 739 46.21
855 64 17.38
79 225 30.50
467 295 82.64
425 478 52.76
74 599 13.47
573 904 60.40
751 44 75.40
171 888 50.85
314 758 38.14
206 473 37.74
949 680 65.29
726 111 39.24
355 578 29.65
7 355 68.23
149 429 54.07
290 2 44.18
74 105 98.63
41 628 88.73
406 942 47.47
110 500 66.51
906 801 80.90
119 528 84.66
557 235 78.28
994 594 85.49
557 743 37.12
424 34 3.99
195 460 7.42
362 502 9.30
770 260 91.15
288 370 62.91
927 629 68.79
598 100 26.17
380 657 63.54
92 3 64.57
159 912 81.00
656 336 26.30
508 883 58.88
465 598 55.15
50 368 64.95
930 8 26.41
663 935 75.29
845 885 77.86
259 617 72.37
556 709 87.47
800 868 91.39
788 877 38.20
809 385 70.08
643 202 86.66
979 252 76.67
927 535 86.58
246 198 82.89
545 395 46.52
945 654 61.11
1 562 5.96
413 715 64.55
737 503 74.99
397 312 40.28
293 956 65.84
787 287 60.97
1 215 16.82
223 813 94.29
380 358 64.18
126 303 50.66
489 657 17.26
561 422 27.56
502 159 62.56
671 908 48.56
226 554 43.44
334 341 2.35
47 695 88.23
295 918 29.50
93 651 98.46
286 777 74.95
837 267 30.35
951 828 51.12
779 682 29.66
463 706 3.16
459 932 40.71
115 618 29.97
58 666 46.61
569 961 77.20
892 407 5.65
926 693 75.47
616 883 49.77
962 834 32.51
83 965 87.24
362 780 89.96
902 591 79.93
996 706 23.01
136 765 78.16
618 334 63.20
371 578 71.42
775 505 67.00
309 473 99.59
109 435 86.47
90 518 54.20
106 233 64.33
827 135 65.43
833 484 99.94
457 620 70.19
99 238 63.42
54 962 9.14
65 737 4.81
473 46 25.36
764 508 1.16
241 950 81.31
683 56 96.48
258 236 48.83
425 69 77.07
298 878 12.18
936 329 97.75
612 383 13.99
866 800 62.55
978 273 20.88
562 37 36.78
934 630 42.73
177 666 25.98
652 924 75.50
615 349 72.21
710 999 38.12
777 935 50.39
435 899 72.21
406 766 75.02
763 96 25.79
519 10 23.13
134 297 53.50
348 474 71.10
971 478 40.27
181 94 25.43
813 156 26.52
322 286 13.72
513 73 49.47
87 479 42.91
109 595 96.83
109 466 37.62
147 600 63.42
815 301 56.55
501 624 13.48
111 805 81.04
775 970 38.32
87 645 94.48
686 158 49.27
536 245 14.68
153 706 52.26
217 816 82.89
292 963 43.34
16 130 74.35
214 631 2.89
595 94 2.47
717 870 45.31
700 309 69.51
969 995 25.47
311 531 83.41
485 36 20.33
605 254 59.02
192 898 23.62
379 915 65.62
219 481 57.12
683 76 37.41
304 146 30.89
896 198 63.11
485 168 47.77
232 831 33.36
576 316 61.77
627 274 30.84
845 466 76.19
27 197 62.24
690 416 44.53
985 99 35.56
78 755 16.36
41 652 24.25
665 489 53.71
284 74 54.01
786 650 38.85
677 629 59.48
822 827 98.79
218 854 1.12
880 544 37.83
24 881 12.81
949 311 26.54
19 352 24.31
288 17 74.65
725 653 4.03
346 792 92.85
283 469 63.43
846 644 72.81
875 214 44.60
101 94 43.41
743 471 26.37
836 420 29.88
36 439 83.83
889 728 52.35
583 805 81.20
351 503 4.73
121 138 81.73
521 984 45.02
100 859 68.79
533 312 16.28
215 407 30.01
778 595 45.55
652 632 78.26
231 521 52.37
180 104 20.60
782 807 35.96
176 928 37.30
39 450 83.08
251 902 73.10
676 788 7.48
196 3 22.05
187 133 29.62
598 137 55.74
801 369 24.71
83 901 10.19
171 683 15.19
763 859 32.58
845 250 25.77
559 501 66.59
837 178 99.63
428 374 68.30
426 914 96.97
371 864 16.51
597 17 8.76
47 101 26.07
602 272 49.62
963 387 83.16
253 232 9.42
345 144 70.40
692 333 36.91
826 113 23.22
316 891 58.34
938 263 87.81
698 212 89.90
179 259 16.99
561 861 86.67
978 825 36.91
902 430 3.02
781 128 67.05
809 820 4.13
719 998 18.72
3 314 32.87
202 253 75.21
617 303 2.46
49 483 36.34
583 396 87.04
741 375 69.75
638 629 16.05
768 410 49.71
42 571 38.32
2 290 80.50
427 294 45.56
391 848 29.47
971 817 47.73
762 218 9.11
813 153 37.68
78 246 83.05
519 885 29.39
391 653 83.12
391 48 16.64
915 50 63.86
86 477 49.02
275 220 29.43
717 191 91.92
814 954 28.38
395 767 52.80
372 197 52.85
76 717 64.45
409 108 89.60
505 852 95.37
173 767 84.89
483 853 75.86
87 480 1.18
243 197 34.04
864 12 76.89
407 759 66.09
752 131 87.68
696 207 12.40
172 968 53.32
654 474 61.14
184 999 73.19
116 482 69.98
877 921 96.06
859 164 80.91
32 380 71.24
511 787 75.19
109 892 30.41
553 588 18.95
418 112 69.21
40 119 65.30
865 655 22.85
106 772 4.74
905 1 58.97
184 860 15.99
12 244 65.70
205 755 37.49
804 865 82.16
239 770 53.57
880 189 15.14
842 581 55.50
278 446 71.00
65 905 46.55
686 162 56.99
580 346 3.52
638 710 18.16
428 915 77.82
6 72 49.59
827 311 20.14
589 191 99.87
463 386 44.11
456 664 11.98
456 82 75.69
229 120 7.20
355 53 99.59
341 691 36.75
572 472 86.93
911 478 27.32
114 657 85.33
792 246 80.89
659 709 82.23
107 517 54.63
354 326 19.95
857 555 80.92
523 262 97.52
886 955 84.74
960 528 8.27
302 791 3.61
67 257 52.92
792 50 10.77
412 709 89.30
418 169 46.01
440 523 49.90
545 732 47.53
122 255 94.87
752 494 95.46
73 806 66.46
219 108 84.68
194 176 99.72
179 320 31.70
411 84 78.51
704 502 85.24
514 942 62.87
3 839 86.10
46 961 62.12
704 713 89.51
317 139 6.04
810 710 95.62
94 904 87.59
635 436 66.27
227 199 12.55
880 903 7.67
702 769 6.25
47 772 27.25
476 171 51.58
513 227 76.77
44 896 87.56
382 706 91.23
180 152 90.37
506 787 37.91
152 366 42.62
234 246 93.80
170 948 38.44
752 347 24.46
822 176 98.38
854 689 57.08
951 734 94.01
187 468 76.64
133 648 88.65
335 154 30.76
974 658 32.68
163 244 72.90
904 766 37.67
118 518 87.86
104 341 11.57
614 547 67.91
702 498 48.40
687 37 57.08
377 170 89.57
572 505 34.45
906 831 56.00
254 995 66.75
201 251 73.39
97 369 81.16
692 825 17.31
463 439 31.42
275 142 1.25
822 181 13.37
188 558 59.00
203 482 29.52
371 388 60.84
198 643 95.57
620 196 28.51
809 293 95.11
516 985 21.84
564 800 5.06
159 76 1.87
604 898 6.26
86 438 93.89
90 641 55.39
599 13 19.54
292 563 18.01
980 535 23.68
919 344 73.25
579 860 55.56
65 424 80.17
342 935 16.01
113 891 9.48
65 977 17.65
927 419 30.10
624 19 80.28
710 311 25.18
790 644 29.56
67 563 66.81
990 143 19.09
250 560 1.72
958 254 45.11
447 367 50.52
833 784 30.30
658 63 42.48
125 688 16.56
956 398 12.39
351 540 25.54
281 960 83.51
907 950 82.43
394 200 43.13
658 510 68.67
209 957 60.92
299 791 25.14
71 801 54.21
911 926 4.54
121 235 92.67
995 586 38.59
513 219 63.00
947 478 40.15
875 873 24.58
716 883 95.48
458 92 69.86
272 743 55.20
869 815 68.14
882 78 38.81
583 199 46.47
34 547 16.31
26 412 75.88
329 711 93.01
583 587 85.77
388 303 54.88
56 113 44.46
34 385 5.02
802 607 64.86
724 489 67.47
573 73 28.39
8 107 58.02
30 133 81.89
622 463 83.53
693 398 45.37
989 138 9.53
168 195 43.70
143 581 9.80
862 735 30.97
395 460 61.41
359 385 5.67
522 393 54.43
584 775 47.26
58 398 46.19
892 443 90.34
17 433 5.31
445 601 83.58
987 745 97.01
618 959 99.78
504 354 60.06
879 65 15.64
680 939 12.00
940 523 64.44
333 582 49.84
894 826 60.22
852 844 81.34
949 641 68.09
593 980 63.92
818 598 72.87
779 102 59.79
199 334 91.15
357 366 95.34
612 306 30.37
290 991 76.14
71 237 18.17
943 90 98.84
600 391 29.68
210 985 51.38
566 803 73.77
232 582 27.79
605 134 72.87
44 843 15.67
422 455 8.62
323 97 97.99
159 168 31.96
821 111 97.87
679 63 3.05
178 274 28.07
10 192 70.93
89 776 32.41
974 382 70.59
841 426 2.09
426 848 35.92
21 523 37.51
607 682 55.71
431 503 50.73
697 182 3.91
355 713 81.35
997 723 48.95
795 164 77.59
176 138 28.07
42 331 89.51
752 109 59.28
916 130 65.73
530 738 85.01
961 169 35.28
207 867 14.38
516 574 50.99
100 571 96.50
579 719 25.67
835 895 63.29
473 289 83.24
889 41 1.17
153 310 22.71
293 840 46.84
115 801 5.51
440 360 94.61
300 877 19.17
225 329 4.28
874 908 20.84
687 744 1.28
990 569 15.18
625 459 63.63
370 964 82.55
245 609 9.44
858 724 97.03
992 517 98.02
346 169 15.34
625 747 28.33
476 621 85.93
46 660 66.75
863 650 96.85
970 276 66.74
470 646 34.71
928 243 65.48
578 101 45.07
382 445 7.75
547 143 65.91
940 769 71.52
311 245 21.09
942 292 38.29
317 507 86.40
613 477 49.66
721 947 27.23
793 227 40.83
826 158 37.29
584 892 21.12
211 791 85.93
360 732 51.89
255 43 21.28
772 985 13.93
948 654 30.14
127 619 84.06
934 340 40.34
387 485 79.51
83 312 12.01
584 248 32.88
531 812 41.14
973 524 51.12
184 779 90.15
344 903 45.17
797 204 80.92
757 331 95.25
546 618 54.90
283 5 92.58
600 441 74.77
74 25 45.54
441 908 11.65
952 881 37.99
842 417 96.09
128 762 8.05
750 559 9.14
27 668 85.77
571 214 88.60
159 850 43.86
233 450 90.38
971 876 66.46
958 670 91.21
108 622 51.57
135 816 97.43
941 296 51.06
650 47 24.41
564 74 46.60
161 997 2.69
24 508 31.03
596 742 12.12
610 713 55.97
649 23 95.47
948 484 71.75
481 619 34.94
432 560 74.19
144 210 35.66
120 774 98.29
411 935 59.30
269 311 71.61
977 260 28.78
839 870 4.58
226 871 43.55
634 171 57.34
17 653 82.93
216 437 17.43
63 581 65.87
958 53 38.41
278 465 19.81
948 86 97.68
774 416 17.88
46 255 67.79
31 481 15.86
40 468 51.30
885 485 26.69
349 53 38.44
373 116 37.63
608 74 47.65
321 705 15.11
969 653 40.69
281 779 55.43
853 177 70.46
647 208 41.74
312 249 63.74
149 486 9.22
342 836 11.12
621 209 43.63
833 169 42.40
450 490 5.74
533 812 90.93
702 93 71.59
639 299 74.49
831 946 4.21
505 611 2.30
999 112 26.09
978 454 58.52
10 75 17.01
159 260 65.42
86 63 43.17
718 596 68.06
355 650 38.77
771 641 71.18
716 472 34.07
869 330 41.31
624 329 44.19
217 308 68.42
294 670 52.42
932 181 32.83
92 267 56.31
743 985 37.96
557 692 17.47
465 815 49.28
24 531 4.85
530 753 23.91
998 729 70.20
227 946 52.94
262 240 81.25
372 524 98.76
447 969 47.87
233 712 32.33
319 621 43.05
55 439 51.63
432 463 32.55
634 345 88.03
517 696 21.36
378 275 55.65
251 537 50.42
795 261 21.66
520 709 33.79
512 294 29.99
842 614 77.32
217 21 15.53
55 806 13.81
128 792 6.23
955 309 33.10
510 40 38.62
12 291 90.21
457 86 41.27
427 606 22.64
366 471 89.63
721 665 81.20
346 882 13.82
113 289 34.77
344 770 48.90
273 725 79.13
897 235 95.66
149 599 51.40
585 57 26.62
987 836 20.07
98 555 78.62
856 276 35.61
579 974 32.08
324 88 19.65
875 432 29.88
570 57 50.79
223 955 3.74
267 104 42.39
955 41 18.14
730 29 50.67
463 479 73.76
19 335 17.40
592 267 56.92
48 591 8.85
146 819 83.98
13 389 89.55
958 964 57.67
138 584 25.96
917 539 83.62
106 621 72.92
483 436 15.50
415 455 98.98
623 48 7.58
806 448 51.09
429 594 65.29
837 960 98.08
302 270 29.60
74 408 53.50
950 677 22.19
219 135 60.28
870 618 87.84
0 33 83.50
817 9 81.86
902 815 15.01
578 597 99.59
425 786 67.49
661 440 67.51
862 514 3.37
999 816 15.48
676 35 21.96
326 905 72.49
60 257 41.83
954 75 45.37
248 977 40.04
991 907 33.69
680 332 10.29
681 345 58.39
952 560 36.68
631 559 69.10
987 235 40.27
479 561 22.11
942 974 29.13
438 280 60.31
295 881 23.22
967 224 66.95
589 904 57.78
348 937 92.80
900 889 2.60
965 520 37.69
199 507 21.25
468 339 12.58
346 281 98.50
130 719 64.53
989 14 90.52
529 333 91.49
624 274 67.02
755 975 83.60
232 875 9.73
268 192 45.80
864 391 8.27
48 211 17.11
497 558 44.80
920 40 33.18
623 382 26.62
560 911 64.14
720 888 79.45
137 643 81.83
490 227 29.67
733 496 57.65
495 712 35.87
117 112 3.59
78 609 80.93
672 529 98.02
985 505 15.18
664 65 52.61
29 137 78.27
668 274 49.93
282 765 59.39
771 498 9.25
452 345 35.20
229 463 58.50
218 893 90.70
116 566 31.33
55 903 42.91
376 920 16.96
609 949 43.98
81 969 90.98
549 251 42.55
893 22 6.44
84 826 27.43
340 56 13.80
357 626 80.66
335 742 73.81
842 798 25.43
207 174 60.15
636 135 43.10
203 217 52.75
397 118 70.91
707 11 27.27
516 448 77.47
670 788 58.38
639 497 71.59
853 832 98.02
986 27 36.72
22 234 99.84
330 222 42.00
587 778 39.47
813 175 42.18
642 234 9.50
493 750 48.70
522 420 94.97
960 411 7.81
23 617 74.92
829 603 29.64
433 625 12.87
564 955 40.58
830 894 56.74
17 59 52.33
970 701 68.90
287 546 12.88
404 420 9.72
310 380 72.21
713 756 82.00
948 585 12.91
915 19 87.37
115 583 67.52
538 765 94.47
91 782 21.97
819 104 18.93
134 744 12.62
199 148 79.51
36 458 78.99
637 171 81.63
855 472 85.46
676 387 27.20
474 502 5.68
227 393 61.92
226 484 36.37
636 656 69.24
747 142 70.00
756 341 86.36
538 729 14.29
700 719 58.60
970 574 95.20
825 251 53.73
700 725 45.07
509 305 9.80
436 883 3.67
144 520 77.99
309 267 3.67
218 376 89.59
276 914 47.47
792 966 47.52
479 288 71.74
991 113 33.05
241 165 17.82
994 27 92.56
492 815 53.75
827 959 21.35
169 621 13.29
654 839 41.19
831 467 84.55
90 259 23.39
716 91 37.31
269 82 12.79
72 675 75.03
953 22 30.71
491 514 39.75
265 693 38.53
558 215 95.27
471 221 80.97
760 52 81.01
315 143 9.67
188 211 23.56
997 480 18.87
272 905 48.33
64 210 57.01
883 702 53.71
517 967 41.11
814 877 96.20
733 349 23.64
843 461 11.02
68 129 5.82
905 317 54.54
185 667 29.93
547 939 63.03
585 3 71.67
996 238 48.40
922 107 45.99
246 921 84.77
784 654 78.05
544 497 66.00
708 918 33.18
367 175 1.98
589 713 8.71
292 260 65.16
252 197 47.36
71 194 84.03
295 468 15.92
487 66 78.56
908 851 69.21
30 395 67.84
965 455 55.47
30 174 40.77
764 763 46.30
165 408 89.94
857 660 21.00
552 83 93.50
837 379 63.15
229 218 69.05
894 126 8.41
566 508 2.85
736 473 62.40
527 503 92.89
494 619 48.85
526 784 58.21
819 993 84.00
309 545 97.88
345 734 48.27
849 963 79.14
772 210 76.27
546 776 17.70
67 512 67.43
395 392 59.66
897 886 94.35
163 765 80.23
188 584 81.46
874 893 45.40
644 238 55.07
792 439 26.42
511 564 36.99
707 110 55.99
412 530 51.28
590 925 77.31
975 823 74.87
980 338 89.25
122 526 11.40
257 401 59.32
937 45 28.49
704 189 80.09
435 700 84.14
375 408 48.07
444 820 72.72
26 762 21.48
351 89 85.26
915 70 14.90
244 192 65.60
157 449 23.36
963 738 84.07
711 443 96.99
547 878 41.26
298 605 91.14
512 50 65.34
904 428 30.28
926 779 44.62
770 47 3.72
953 291 85.81
662 449 74.34
476 764 13.71
983 476 57.00
31 375 31.63
132 25 72.59
641 538 36.86
970 794 73.72
765 720 61.49
298 491 74.02
252 444 1.59
751 458 52.59
50 934 87.33
88 269 34.31
569 652 71.62
632 785 84.40
949 426 20.72
19 749 51.29
166 514 97.61
796 164 45.93
473 417 9.16
441 520 51.88
859 570 97.47
393 659 30.99
755 580 47.44
140 213 88.07
902 514 45.03
203 533 81.66
650 51 29.23
817 199 30.38
476 672 87.81
930 114 88.33
195 325 6.28
393 70 52.37
861 825 84.60
333 317 34.61
238 571 72.98
273 774 37.57
58 776 1.09
357 594 24.03
820 422 80.42
53 704 71.85
805 899 49.90
128 293 1.90
462 506 60.18
377 839 97.35
504 429 97.81
498 702 81.27
25 112 98.04
955 469 46.72
85 642 71.24
240 47 80.77
860 852 27.19
806 333 6.96
173 795 50.08
718 172 4.97
579 29 57.72
12 527 54.35
572 552 75.52
908 507 50.46
838 945 8.56
542 537 36.61
950 397 23.94
258 555 74.83
211 729 42.64
670 799 10.98
320 378 13.45
751 391 23.04
885 963 76.31
483 871 74.35
902 61 40.20
964 603 53.29
72 553 85.45
385 812 86.58
383 23 57.60
529 46 57.67
847 718 84.14
194 822 35.82
68 59 91.99
846 542 52.68
483 796 62.61
66 760 93.03
829 54 94.12
641 479 59.56
17 984 66.65
415 937 83.72
485 620 14.25
307 694 65.81
366 83 93.68
260 695 95.90
57 368 38.33
817 292 33.04
2 473 13.19
925 467 78.93
583 484 3.27
418 251 83.28
452 736 48.43
680 44 48.40
328 762 40.37
822 23 84.02
799 80 90.28
843 249 89.58
776 252 14.59
763 529 23.43
230 112 10.65
33 882 52.25
125 334 13.71
189 366 2.67
947 46 26.31
492 868 65.88
380 667 27.12
988 862 44.85
240 638 23.57
965 402 56.40
510 984 3.91
538 369 30.74
818 846 21.62
186 35 88.81
950 334 99.10
828 826 46.19
378 558 24.97
711 898 72.77
942 490 23.63
777 807 87.73
493 317 46.01
321 856 98.74
31 26 31.20
427 564 88.82
541 514 22.00
701 694 68.10
81 72 13.16
129 784 45.44
391 78 55.53
291 208 57.00
946 701 72.30
584 23 12.08
944 406 26.58
149 186 29.53
742 79 22.58
20 781 31.05
773 862 20.81
435 343 17.99
348 734 66.44
398 26 89.71
608 324 44.21
136 908 31.86
519 204 82.38
929 706 18.40
902 800 26.74
94 820 7.49
628 945 5.85
586 733 45.78
681 81 1.07
206 831 92.33
939 440 10.29
373 928 96.98
535 447 54.12
751 376 10.93
857 631 55.22
690 725 9.98
657 705 41.33
838 291 62.42
362 324 18.69
973 530 63.66
962 821 55.35
275 195 65.05
849 730 4.83
979 833 98.28
815 690 76.93
803 732 61.36
611 389 81.61
365 227 58.51
204 942 9.04
124 267 97.65
876 582 17.03
771 209 8.41
595 410 3.63
866 389 84.07
865 556 69.14
496 359 83.57
555 971 34.85
320 336 26.83
376 541 5.28
460 17 69.29
75 245 13.16
512 17 44.21
495 612 60.40
561 830 15.86
811 695 19.50
752 543 26.55
777 99 45.99
191 771 19.15
537 499 7.45
825 959 28.58
381 35 46.21
222 547 15.68
921 42 1.04
383 603 6.11
